Date,Bandarawela,Dambulla,Kandy,Keppetipola,Meegoda,Norochchole,Nuwaraeliya,Peliyagoda,Thambuththegama,Veyangoda
2020-01-24,400.0,250.0,183.33,135.0,287.5,75.0,275.0,120.0,165.0,242.5
2020-01-25,170.71,200.0,130.0,95.0,315.0,210.0,115.0,140.0,150.0,110.0
2020-01-26,95.0,150.0,137.5,120.0,155.0,460.0,177.73,127.0,95.0,425.0
2020-01-27,140.0,192.5,180.0,210.0,270.0,100.0,325.0,125.0,215.0,322.5
2020-01-28,125.0,375.0,270.0,91.25,140.0,145.0,245.0,65.0,355.0,125.0
2020-01-29,260.0,170.0,315.0,149.29,165.0,325.0,410.0,300.0,191.25,150.0
2020-01-30,260.0,410.0,480.45,590.0,75.0,141.67,95.0,335.0,110.0,300.0
2020-01-31,155.0,260.0,177.62,233.33,365.0,255.0,145.0,206.67,278.75,285.83
2020-02-01,360.0,230.0,200.0,340.0,132.5,390.0,190.0,122.5,285.0,150.0
2020-02-02,190.0,291.67,217.5,138.33,310.0,155.0,325.0,311.67,330.75,365.0
2020-02-03,131.67,135.0,143.57,375.0,400.0,135.0,353.33,150.0,152.5,140.0
2020-02-04,210.0,95.0,135.0,144.52,500.0,125.0,575.0,210.0,427.5,185.0
2020-02-05,190.0,118.33,195.0,380.0,368.33,165.0,85.0,145.0,101.67,155.0
2020-02-06,355.0,255.0,485.0,202.5,275.0,230.0,305.0,136.67,130.0,151.67
2020-02-07,308.33,315.0,425.0,331.67,365.0,100.0,165.0,187.27,145.0,325.0
2020-02-08,190.0,350.0,125.0,170.0,410.0,331.36,115.0,142.27,206.67,157.5
2020-02-09,110.0,125.0,130.0,202.5,154.05,120.0,290.0,115.0,365.0,275.0
2020-02-10,100.0,265.0,161.67,320.0,112.5,160.0,206.5,345.0,503.33,185.0
2020-02-11,305.0,193.33,175.0,142.5,146.67,135.95,340.0,372.5,138.33,330.0
2020-02-12,131.67,300.0,325.0,72.5,175.0,125.0,155.0,322.5,265.0,335.0
2020-02-13,105.0,115.0,135.0,415.0,210.0,230.0,140.0,566.67,185.0,290.0
2020-02-14,130.0,160.0,158.33,115.0,175.0,265.0,425.0,227.5,355.0,375.0
2020-02-15,158.75,277.5,290.0,430.0,315.0,218.0,265.0,303.33,310.0,167.14
2020-02-16,127.5,141.67,275.0,190.0,110.0,241.67,83.33,147.62,202.5,196.67
2020-02-17,172.5,290.0,131.0,321.67,210.0,77.5,120.0,360.0,380.0,135.0
2020-02-18,315.0,335.0,195.0,375.0,127.5,155.0,177.5,320.0,120.24,140.0
2020-02-19,245.0,290.0,95.0,143.33,165.0,190.0,138.1,236.67,305.0,230.0
2020-02-20,365.0,425.0,176.9,190.0,525.0,110.0,210.0,230.0,115.0,207.38
2020-02-21,235.0,266.67,375.0,270.0,390.0,110.0,158.33,275.0,240.0,273.33
2020-02-22,425.0,170.0,239.0,305.0,163.33,121.43,95.0,140.0,231.67,500.0
2020-02-23,328.33,135.0,315.0,260.0,425.0,175.0,147.62,125.0,142.5,325.0
2020-02-24,236.43,132.5,120.0,290.0,151.67,475.0,341.67,322.73,110.0,131.25
2020-02-25,87.0,287.5,175.0,190.0,360.0,125.0,316.67,135.0,105.0,135.0
2020-02-26,305.0,205.0,215.0,136.36,325.0,125.0,300.0,125.0,202.5,101.0
2020-02-27,145.0,260.0,315.0,235.0,75.0,100.0,181.67,155.0,265.0,255.0
2020-02-28,135.0,161.67,310.0,105.0,125.0,105.0,170.0,176.67,218.33,325.0
2020-02-29,175.0,210.0,355.0,120.0,250.0,350.0,310.0,300.0,360.0,110.0
2020-03-01,175.0,645.0,235.0,365.0,223.5,210.0,167.14,290.0,130.0,165.0
2020-03-02,355.0,105.0,140.0,126.67,201.67,135.0,242.5,85.0,194.0,240.0
2020-03-03,365.0,275.0,115.0,275.0,135.0,128.33,325.0,156.43,190.0,152.0
2020-03-04,315.0,275.0,135.0,85.0,160.0,135.0,183.33,95.0,230.0,270.0
2020-03-05,125.0,115.0,245.0,210.0,110.0,315.0,180.0,97.5,250.0,176.67
2020-03-06,227.5,210.0,135.0,340.0,155.0,130.0,121.67,360.0,250.0,225.0
2020-03-07,148.33,165.0,215.0,130.83,210.0,126.67,95.0,250.0,141.25,205.0
2020-03-08,142.5,155.0,80.0,418.33,146.67,320.0,235.0,240.0,135.0,195.0
2020-03-09,248.33,360.0,107.73,355.0,239.76,386.67,110.0,155.0,250.0,110.0
2020-03-10,150.0,148.75,111.67,72.5,392.5,310.0,531.67,85.0,210.0,150.0
2020-03-11,128.33,290.0,130.0,128.33,120.0,105.0,225.0,145.0,180.0,125.0
2020-03-12,85.0,255.0,268.75,90.0,143.0,310.0,252.5,205.0,285.0,215.0
2020-03-13,135.0,350.0,160.0,138.33,465.0,185.0,135.0,112.5,265.0,335.0
2020-03-14,253.33,115.0,125.0,590.0,235.0,122.5,275.0,145.0,250.0,215.0
2020-03-15,125.0,190.0,475.0,151.36,140.0,115.0,240.0,220.5,260.0,88.33
2020-03-16,91.25,83.33,410.0,190.0,120.0,300.0,102.5,235.0,523.0,215.0
2020-03-17,188.0,135.0,315.0,105.0,110.0,415.0,135.0,400.0,140.0,291.67
2020-03-18,142.5,295.0,154.09,300.0,250.0,215.0,280.0,237.5,160.0,310.0
2020-03-19,325.0,395.0,140.0,109.38,155.0,135.0,125.0,91.67,86.67,245.0
2020-03-20,165.0,85.0,220.0,351.67,115.83,115.0,110.71,425.0,101.67,233.33
2020-03-21,230.0,105.0,265.0,260.0,110.0,442.0,135.0,175.0,125.0,260.0
2020-03-22,210.0,110.0,412.5,290.0,210.0,325.0,125.0,307.5,390.0,251.0
2020-03-23,325.0,175.0,203.75,165.0,140.0,100.0,145.0,575.0,125.0,290.0
2020-03-24,263.33,155.0,245.0,270.0,190.0,540.0,275.0,45.0,146.25,210.0
2020-03-25,135.0,275.0,210.0,145.0,375.0,103.12,101.67,225.0,310.0,175.0
2020-03-26,275.0,85.0,150.0,275.0,527.5,151.67,280.0,231.19,265.0,400.0
2020-03-27,310.0,110.0,135.0,105.0,155.0,130.0,335.0,140.0,293.75,260.0
2020-03-28,290.0,270.0,118.0,191.25,330.0,124.55,275.0,170.0,221.67,180.0
2020-03-29,323.33,225.0,155.0,200.0,310.0,165.0,390.0,385.0,95.0,135.0
2020-03-30,118.64,237.5,326.82,75.0,135.95,144.52,240.0,265.0,231.67,285.0
2020-03-31,175.0,376.67,265.0,140.71,100.0,290.0,240.48,120.0,265.0,160.0
2020-04-01,135.0,155.0,125.0,95.0,125.0,280.0,240.0,273.33,245.0,144.05
2020-04-02,115.0,305.0,295.0,195.0,115.0,270.0,120.0,425.0,315.0,170.0
2020-04-03,275.0,161.67,190.0,310.0,277.5,145.48,230.0,115.0,290.0,115.0
2020-04-04,275.0,125.0,359.55,120.0,135.0,315.0,145.0,240.0,315.0,110.0
2020-04-05,133.33,112.5,125.0,168.33,255.0,90.0,125.0,135.0,377.5,241.25
2020-04-06,95.0,320.0,315.0,310.0,105.0,375.0,190.0,285.0,270.0,319.0
2020-04-07,290.0,125.0,240.0,110.0,190.0,345.0,85.0,110.0,335.0,231.0
2020-04-08,430.0,85.0,217.0,129.76,85.0,385.0,128.75,348.33,210.0,300.0
2020-04-09,325.0,240.0,230.0,190.0,125.0,193.33,316.19,105.0,285.0,415.0
2020-04-10,85.0,270.0,228.33,375.0,365.0,212.5,250.0,315.0,115.0,275.0
2020-04-11,100.0,225.0,122.5,335.0,112.27,315.0,287.5,220.0,415.0,105.0
2020-04-12,101.67,290.0,415.0,340.0,125.0,255.0,357.5,77.5,560.0,215.0
2020-04-13,290.0,157.62,240.0,210.0,115.0,325.0,221.67,145.0,390.0,208.33
2020-04-14,125.0,100.0,155.0,245.0,210.0,275.0,115.48,195.0,120.0,80.0
2020-04-15,100.0,77.5,118.33,135.0,210.0,145.0,135.0,365.0,200.0,230.45
2020-04-16,184.05,235.0,140.0,355.0,315.0,110.0,120.0,166.43,65.0,265.0
2020-04-17,315.0,125.0,250.0,418.33,440.0,330.0,315.0,97.5,127.5,83.33
2020-04-18,365.0,300.0,100.0,85.0,425.0,115.0,150.0,280.0,208.75,86.25
2020-04-19,135.0,145.0,107.5,95.0,95.0,330.0,350.0,100.0,110.0,390.0
2020-04-20,138.33,125.0,115.0,260.0,77.5,125.0,110.0,140.0,305.0,205.0
2020-04-21,165.0,125.0,110.0,285.0,215.0,206.5,150.0,255.0,285.0,292.14
2020-04-22,301.5,103.75,85.0,145.0,137.5,165.0,175.0,193.89,525.0,245.0
2020-04-23,115.0,287.5,325.0,100.0,130.0,148.75,325.0,385.0,300.0,145.0
2020-04-24,155.0,160.0,350.25,265.0,181.43,390.0,425.0,270.0,237.14,80.0
2020-04-25,155.0,380.0,210.0,390.0,310.0,88.33,85.0,105.0,290.0,235.0
2020-04-26,575.0,425.0,165.0,151.67,145.0,80.0,115.83,145.0,115.0,300.0
2020-04-27,108.33,215.0,335.0,85.0,138.33,135.0,155.0,206.67,305.0,72.5
2020-04-28,110.0,200.0,360.0,225.0,125.0,370.0,110.0,250.0,335.0,180.0
2020-04-29,221.67,212.86,206.25,225.0,305.0,151.9,110.0,125.0,320.0,216.67
2020-04-30,142.5,240.0,216.67,70.0,210.0,285.0,537.5,273.33,185.0,103.33
2020-05-01,260.0,390.0,110.0,151.67,122.38,325.0,390.0,148.18,240.0,335.0
2020-05-02,125.0,360.0,115.0,220.0,91.67,170.0,365.0,108.33,135.0,210.0
2020-05-03,210.0,310.0,201.5,240.0,206.5,275.0,125.0,311.67,135.0,305.0
2020-05-04,355.0,315.0,170.0,121.67,400.0,155.0,255.0,258.33,375.0,265.0
2020-05-05,325.0,305.0,135.0,217.5,140.71,160.0,78.33,95.0,241.25,125.0
2020-05-06,138.33,275.0,215.0,197.5,245.0,175.0,145.0,111.67,103.75,95.0
2020-05-07,155.0,195.48,180.0,172.0,105.0,340.0,206.67,145.0,100.0,146.43
2020-05-08,145.0,240.0,95.0,322.5,150.0,225.0,165.0,280.0,128.33,121.0
2020-05-09,171.43,425.0,150.0,62.5,233.33,100.0,190.0,141.0,368.33,210.0
2020-05-10,290.0,340.0,140.0,240.0,105.0,236.67,130.0,365.0,155.0,190.0
2020-05-11,350.0,296.67,145.0,249.05,430.0,85.0,287.5,200.0,120.0,121.25
2020-05-12,475.0,110.0,220.0,270.0,185.0,215.0,105.0,115.0,125.0,315.0
2020-05-13,105.0,152.5,135.0,130.0,375.0,270.0,141.67,412.5,365.0,75.0
2020-05-14,125.0,215.0,128.33,120.0,335.0,105.0,160.0,185.0,325.0,85.0
2020-05-15,145.0,102.5,155.0,298.57,230.0,95.83,416.67,128.33,182.5,370.0
2020-05-16,179.0,225.0,95.0,245.0,187.38,210.0,200.0,175.0,320.0,141.67
2020-05-17,120.0,140.0,210.0,210.0,240.0,262.5,312.5,130.0,360.0,325.0
2020-05-18,130.0,190.0,372.5,140.0,131.67,275.0,370.0,125.0,135.0,215.0
2020-05-19,425.0,275.0,250.0,140.0,110.0,346.67,327.5,125.0,75.0,290.0
2020-05-20,500.0,375.0,300.0,120.0,91.25,370.0,390.0,177.5,190.0,135.0
2020-05-21,95.0,90.0,135.0,161.67,465.0,140.0,475.0,320.0,110.0,216.67
2020-05-22,195.0,95.0,275.0,410.0,135.0,350.0,185.0,115.0,250.0,255.0
2020-05-23,375.0,118.33,142.5,298.33,160.0,130.0,165.0,325.0,170.0,241.25
2020-05-24,115.0,120.0,138.0,127.5,130.0,425.0,400.0,373.33,187.38,206.25
2020-05-25,260.0,340.0,100.0,145.0,340.0,220.0,125.0,475.0,135.0,121.67
2020-05-26,325.0,221.67,136.67,125.0,292.5,275.0,90.0,265.0,275.0,138.33
2020-05-27,95.0,115.0,95.0,335.0,150.0,240.0,100.0,105.83,210.71,197.5
2020-05-28,240.0,210.71,125.0,440.0,288.33,101.67,115.0,410.0,100.0,204.0
2020-05-29,270.0,300.0,145.0,121.43,140.0,185.0,340.5,303.33,125.0,270.0
2020-05-30,130.0,185.0,325.0,220.0,136.9,79.17,190.0,340.0,136.67,140.0
2020-05-31,325.0,170.0,275.75,316.67,310.0,255.0,75.0,125.0,92.5,265.0
2020-06-01,140.0,250.0,390.0,168.33,190.0,255.0,310.0,147.86,125.0,161.67
2020-06-02,88.33,187.27,155.0,400.0,135.0,90.0,235.0,98.33,360.0,95.0
2020-06-03,330.0,95.0,415.0,85.0,136.9,145.48,373.75,130.0,115.0,218.33
2020-06-04,115.0,175.0,161.67,280.0,122.0,185.0,200.0,135.0,95.0,110.0
2020-06-05,315.0,165.0,162.5,285.0,221.67,376.67,165.0,144.29,475.0,217.5
2020-06-06,281.67,215.0,130.0,186.67,285.0,125.0,255.0,192.5,130.0,107.5
2020-06-07,140.0,125.0,220.0,270.0,175.0,155.0,107.5,255.0,245.0,306.67
2020-06-08,140.0,360.0,273.0,115.0,80.0,340.0,175.0,110.0,249.05,142.27
2020-06-09,348.33,236.67,125.0,216.67,280.0,215.0,119.0,222.5,527.5,125.0
2020-06-10,325.0,332.5,155.0,300.0,105.0,310.0,295.0,128.57,120.0,255.0
2020-06-11,515.0,95.0,158.33,125.0,310.0,130.0,145.0,88.33,161.67,135.0
2020-06-12,285.0,125.0,255.0,170.0,190.0,136.25,145.0,345.0,135.0,166.67
2020-06-13,490.0,135.0,141.67,230.0,250.0,145.0,190.0,260.0,150.0,140.0
2020-06-14,245.0,198.64,115.0,310.0,310.0,216.67,158.75,117.5,433.0,147.86
2020-06-15,149.38,275.0,178.5,335.0,215.0,285.0,233.33,115.0,531.67,290.0
2020-06-16,290.0,65.0,120.0,310.0,95.0,177.78,160.0,365.0,240.0,95.0
2020-06-17,170.0,350.0,105.0,265.0,145.0,141.67,330.45,125.0,195.0,240.0
2020-06-18,265.0,100.0,80.0,200.0,287.5,229.29,280.0,205.0,280.0,135.0
2020-06-19,238.33,135.0,115.0,115.0,371.67,135.0,280.0,170.0,290.0,180.0
2020-06-20,305.0,145.0,125.0,440.0,140.0,340.0,186.67,151.67,167.5,436.67
2020-06-21,410.0,265.0,225.0,91.67,532.0,126.67,175.0,95.0,125.0,123.33
2020-06-22,240.0,150.0,130.0,175.0,275.0,260.0,325.0,217.5,135.0,125.0
2020-06-23,110.0,233.33,201.67,220.0,95.0,153.33,210.0,190.0,290.0,290.0
2020-06-24,180.0,85.0,265.0,360.0,194.25,115.0,118.33,305.0,125.0,142.5
2020-06-25,203.33,105.0,120.56,167.5,255.0,160.0,245.0,537.5,275.0,260.0
2020-06-26,130.45,219.17,242.5,95.0,125.0,500.0,315.0,190.0,179.0,115.0
2020-06-27,165.0,85.0,104.0,120.0,230.0,325.0,130.0,230.45,85.0,208.33
2020-06-28,240.0,310.0,82.5,105.0,120.24,135.0,240.0,371.67,85.0,115.0
2020-06-29,176.67,138.33,225.0,386.67,110.0,150.0,170.0,265.0,235.0,290.0
2020-06-30,260.0,127.0,320.0,130.0,125.0,175.0,243.1,140.0,290.0,525.0
2020-07-01,525.0,303.33,135.0,245.0,375.0,286.67,270.0,115.0,185.0,390.0
2020-07-02,340.0,335.0,235.0,335.0,555.0,135.0,425.0,290.0,375.0,227.5
2020-07-03,285.0,85.0,170.0,85.0,125.0,371.67,275.0,421.67,163.33,135.0
2020-07-04,115.0,135.0,115.0,145.0,510.0,315.0,290.0,200.0,325.0,265.0
2020-07-05,290.0,145.0,245.0,195.0,195.0,213.33,160.0,135.0,360.0,290.0
2020-07-06,275.75,135.0,358.33,107.5,100.0,285.0,255.0,238.33,360.0,125.0
2020-07-07,270.0,150.0,360.0,110.0,365.0,298.33,335.0,130.0,231.67,235.0
2020-07-08,300.0,325.0,145.0,173.33,150.0,340.0,290.0,130.0,176.25,140.0
2020-07-09,410.0,260.0,365.0,145.0,125.0,276.67,227.5,290.0,550.0,290.0
2020-07-10,200.0,325.0,245.0,185.0,475.0,110.0,425.0,290.0,375.0,75.0
2020-07-11,375.0,330.0,95.0,170.0,265.0,271.67,575.0,435.0,80.0,500.0
2020-07-12,425.0,240.0,295.0,255.0,161.67,135.0,375.0,130.0,136.9,110.0
2020-07-13,125.0,275.0,340.0,150.0,215.0,182.5,167.5,145.0,340.0,200.0
2020-07-14,115.0,206.25,285.0,161.67,175.0,85.0,136.25,430.0,132.5,251.67
2020-07-15,263.33,80.0,200.0,216.67,315.0,200.0,290.0,255.24,265.0,145.0
2020-07-16,103.33,80.0,125.0,260.0,250.0,145.0,142.5,210.0,110.0,340.0
2020-07-17,270.0,195.0,290.0,110.0,155.0,122.78,140.0,360.0,275.0,168.33
2020-07-18,113.33,300.83,128.33,390.0,150.0,110.0,355.0,190.0,130.0,175.0
2020-07-19,265.0,330.0,180.0,135.0,121.67,160.0,142.5,340.0,140.0,85.0
2020-07-20,306.67,245.0,160.0,140.0,130.0,177.86,122.5,300.0,215.0,75.0
2020-07-21,105.0,210.0,95.0,275.0,345.0,92.5,172.5,110.0,295.0,125.0
2020-07-22,165.0,330.0,230.0,115.0,143.75,375.0,351.67,190.0,155.0,315.0
2020-07-23,182.5,170.0,120.0,240.0,360.0,150.0,235.0,186.67,296.67,420.0
2020-07-24,193.33,360.0,91.67,430.0,165.0,135.0,275.0,390.0,230.0,130.0
2020-07-25,130.45,231.67,415.0,375.0,185.0,275.0,115.0,150.0,366.67,88.33
2020-07-26,100.0,170.0,250.0,168.33,225.0,311.67,275.0,302.5,133.33,365.0
2020-07-27,135.0,150.0,135.0,300.0,160.0,135.0,475.0,410.0,155.0,112.73
2020-07-28,95.0,204.09,390.0,240.0,120.0,118.0,130.45,105.0,340.0,210.0
2020-07-29,267.5,310.0,165.0,80.0,276.67,300.0,407.0,410.0,375.0,330.0
2020-07-30,323.33,223.33,225.62,155.0,100.0,315.0,365.0,375.0,142.14,121.67
2020-07-31,250.0,170.0,157.5,125.0,125.0,105.0,315.0,311.67,145.0,120.0
2020-08-01,199.5,265.0,142.5,139.76,100.0,136.25,125.0,81.0,200.0,118.33
2020-08-02,165.0,318.0,325.0,240.0,350.0,115.0,270.0,535.0,360.0,360.0
2020-08-03,485.0,94.05,190.0,145.0,115.0,261.67,120.0,135.0,78.33,145.0
2020-08-04,166.43,142.5,210.0,115.0,195.0,365.0,272.5,190.0,307.38,155.0
2020-08-05,150.0,367.5,325.0,165.0,127.5,125.0,95.0,290.0,125.0,575.0
2020-08-06,300.0,365.0,290.0,155.0,125.0,145.0,300.0,190.0,320.0,172.5
2020-08-07,145.48,131.88,515.0,155.0,225.0,195.0,565.0,148.33,375.0,80.0
2020-08-08,195.0,113.33,246.67,155.0,95.0,110.0,80.0,390.0,375.0,195.0
2020-08-09,350.0,150.0,270.0,310.0,189.0,160.0,265.0,125.0,246.67,75.0
2020-08-10,223.33,141.67,125.0,365.0,250.0,143.33,85.0,236.67,243.33,189.52
2020-08-11,360.0,155.0,535.0,350.0,91.67,525.0,153.0,135.0,142.22,110.0
2020-08-12,305.0,360.0,105.0,215.0,155.0,176.67,85.0,385.0,135.0,290.0
2020-08-13,140.0,115.0,390.0,411.36,110.0,255.0,240.0,135.71,375.0,125.0
2020-08-14,75.0,136.67,283.33,195.0,120.0,145.0,310.0,390.0,190.0,140.0
2020-08-15,130.0,250.0,251.0,475.0,170.0,370.0,360.0,315.0,260.0,114.44
2020-08-16,242.5,270.83,131.67,233.33,280.0,265.0,175.0,440.0,280.0,91.67
2020-08-17,265.0,132.5,262.14,316.25,165.0,85.0,190.0,175.0,375.0,177.5
2020-08-18,119.55,377.5,105.0,225.0,550.0,210.0,355.0,290.0,105.0,175.0
2020-08-19,316.67,365.0,275.0,565.0,385.0,302.08,305.0,96.43,241.25,365.0
2020-08-20,325.0,243.33,330.0,613.33,235.0,210.0,145.0,150.0,95.0,219.29
2020-08-21,140.0,255.0,96.43,100.0,85.0,260.0,112.5,125.0,385.0,375.0
2020-08-22,130.0,210.0,115.0,88.0,250.0,245.0,155.95,148.33,325.0,135.0
2020-08-23,325.0,475.0,115.0,150.0,290.0,205.0,442.0,155.0,175.0,161.67
2020-08-24,106.25,225.62,165.0,290.0,288.33,85.0,375.0,220.0,110.0,171.67
2020-08-25,314.0,155.0,155.0,145.0,300.0,165.0,151.36,130.0,137.14,110.0
2020-08-26,95.0,121.67,122.5,360.0,190.0,575.0,260.0,235.0,235.0,165.0
2020-08-27,105.0,335.0,85.0,248.0,275.0,175.0,365.0,115.0,145.0,125.0
2020-08-28,143.57,147.5,217.5,153.33,215.0,110.0,260.0,158.0,140.0,141.25
2020-08-29,230.0,155.0,328.64,365.0,240.0,110.0,310.0,110.0,130.0,77.5
2020-08-30,315.0,265.0,152.5,425.0,335.0,295.0,194.0,130.0,280.0,270.0
2020-08-31,248.75,150.0,525.0,261.67,177.5,335.0,186.25,257.5,370.0,430.0
2020-09-01,125.0,393.33,90.0,232.5,218.33,390.0,228.33,320.0,210.0,275.0
2020-09-02,175.0,440.0,200.0,206.67,225.0,275.0,160.0,130.0,225.24,100.0
2020-09-03,120.0,105.0,313.1,75.83,163.33,175.0,295.0,475.0,171.43,170.0
2020-09-04,255.0,235.0,110.0,85.0,345.0,158.75,240.0,210.0,190.0,525.0
2020-09-05,145.0,100.0,152.5,260.0,300.0,390.0,95.0,75.0,125.0,135.0
2020-09-06,105.0,235.0,155.0,240.0,115.0,360.0,125.0,160.0,315.0,250.0
2020-09-07,230.0,165.0,115.0,157.5,164.55,137.5,300.0,235.0,195.0,110.0
2020-09-08,515.0,115.0,131.67,227.5,273.33,300.0,205.0,125.0,95.0,115.0
2020-09-09,115.0,196.67,110.0,285.0,143.57,81.67,235.0,125.0,336.67,115.0
2020-09-10,165.0,150.0,255.0,286.67,285.0,195.0,390.0,155.0,271.67,300.0
2020-09-11,221.0,141.67,490.0,360.0,155.0,280.0,575.0,143.33,290.0,150.0
2020-09-12,235.71,323.33,301.5,135.0,300.0,126.11,370.0,175.0,265.0,75.0
2020-09-13,192.5,236.67,105.0,305.0,125.0,130.0,290.0,170.0,300.0,380.0
2020-09-14,185.0,135.0,85.0,93.33,373.75,110.0,131.0,410.0,150.0,243.75
2020-09-15,235.0,115.0,235.0,515.0,105.0,95.0,141.67,95.0,136.25,202.5
2020-09-16,180.0,270.0,110.0,325.0,175.0,340.0,325.0,165.0,129.76,270.0
2020-09-17,135.0,175.0,182.5,262.14,135.0,410.0,205.0,150.0,208.33,150.0
2020-09-18,115.0,100.0,130.0,325.0,190.0,475.0,350.0,390.0,110.0,135.0
2020-09-19,155.0,275.0,250.0,165.0,262.5,148.33,277.5,225.0,380.0,110.0
2020-09-20,345.0,380.0,198.64,435.0,135.0,425.0,190.0,259.25,390.0,525.0
2020-09-21,415.0,206.67,458.33,125.0,360.0,250.0,177.5,325.0,130.0,145.0
2020-09-22,206.67,302.5,192.5,98.33,125.0,292.5,90.0,260.0,390.0,230.0
2020-09-23,260.0,375.0,195.0,156.67,210.0,175.0,210.0,200.0,105.0,325.0
2020-09-24,465.0,350.0,125.0,180.0,448.33,327.5,295.0,250.0,260.0,136.9
2020-09-25,120.0,235.0,415.0,415.0,140.0,270.0,290.0,125.0,410.0,340.0
2020-09-26,200.0,190.0,165.0,325.0,162.5,270.0,335.0,135.0,303.75,205.0
2020-09-27,207.38,118.0,320.0,523.0,240.0,365.0,370.0,182.5,390.0,190.0
2020-09-28,168.33,330.0,190.0,225.0,170.0,280.0,125.0,240.0,550.0,340.0
2020-09-29,123.75,107.5,236.67,360.0,175.0,115.0,115.0,348.33,138.33,151.67
2020-09-30,145.0,365.0,245.0,285.0,220.0,110.0,285.0,135.95,260.0,145.0
2020-10-01,260.0,120.0,260.0,303.33,105.0,121.25,285.0,93.33,390.0,320.0
2020-10-02,145.0,127.5,250.0,225.0,85.0,224.0,233.33,102.5,240.0,100.0
2020-10-03,210.0,296.67,195.0,150.0,198.64,390.0,195.0,155.0,217.5,171.67
2020-10-04,77.5,195.0,265.0,110.0,371.67,160.0,250.0,127.5,312.5,138.33
2020-10-05,110.0,260.0,125.0,285.0,135.0,365.0,351.67,232.5,305.0,110.0
2020-10-06,135.0,303.33,197.5,83.33,125.0,314.55,257.5,355.0,282.5,85.0
2020-10-07,140.0,175.0,230.0,115.0,325.25,337.5,185.0,258.33,217.5,250.0
2020-10-08,97.0,320.0,325.0,230.0,128.75,248.75,160.0,155.0,465.0,375.0
2020-10-09,290.0,95.0,240.0,135.0,505.0,210.0,175.0,140.0,281.67,315.0
2020-10-10,240.0,290.0,260.0,105.0,250.0,240.0,290.0,135.0,300.0,126.67
2020-10-11,166.67,270.0,226.67,325.0,65.0,85.0,645.0,290.0,173.33,110.0
2020-10-12,118.33,80.0,215.0,130.0,188.81,245.0,125.0,358.33,135.0,115.0
2020-10-13,390.0,327.5,85.0,145.0,250.0,206.25,410.0,466.0,226.67,255.0
2020-10-14,95.0,100.0,332.27,180.0,150.0,375.0,310.0,75.0,135.0,183.33
2020-10-15,400.0,230.0,197.5,129.17,135.0,145.48,285.0,145.0,161.67,300.0
2020-10-16,120.0,325.0,275.0,130.0,260.0,300.0,325.0,290.0,145.0,146.67
2020-10-17,270.0,111.25,171.67,191.67,190.0,167.5,77.5,245.0,315.0,210.0
2020-10-18,275.0,415.0,218.33,125.0,486.67,217.5,140.0,230.0,400.0,425.0
2020-10-19,190.0,118.33,246.25,475.0,360.0,200.0,115.0,325.0,155.0,251.67
2020-10-20,125.0,246.67,136.0,95.0,116.25,135.0,290.0,123.33,150.0,215.0
