Date,Bandarawela,Dambulla,Kandy,Keppetipola,Meegoda,Norochchole,Nuwaraeliya,Peliyagoda,Thambuththegama,Veyangoda
2020-02-27,148.75,205.0,200.0,250.0,240.0,150.0,218.33,255.0,135.0,290.0
2020-02-28,228.33,273.33,120.0,425.0,150.0,373.33,110.0,390.0,113.0,98.33
2020-02-29,260.0,143.33,160.0,335.0,197.5,146.67,185.0,262.5,102.5,175.91
2020-03-01,138.33,115.0,385.0,105.0,165.0,575.0,110.0,175.0,137.5,265.0
2020-03-02,110.0,95.0,105.0,131.88,97.22,503.33,236.67,135.83,126.67,125.0
2020-03-03,195.0,365.0,131.67,95.0,390.0,300.0,240.0,145.24,285.0,106.67
2020-03-04,150.0,410.0,115.0,125.0,163.75,190.0,170.0,165.0,235.0,125.0
2020-03-05,260.71,240.0,75.83,175.0,210.0,113.33,140.0,166.67,135.0,130.0
2020-03-06,95.0,255.0,272.14,110.0,230.0,300.0,318.33,113.0,170.0,185.0
2020-03-07,428.64,162.5,125.0,145.0,400.0,275.0,305.0,151.67,142.5,290.0
2020-03-08,325.0,164.55,105.0,326.25,475.0,300.0,535.0,372.5,225.0,280.0
2020-03-09,110.0,185.0,725.0,110.0,75.0,196.67,150.0,91.67,135.0,115.0
2020-03-10,360.0,163.75,357.5,292.5,425.0,102.5,175.0,273.0,285.0,98.33
2020-03-11,300.0,130.0,335.0,135.0,115.0,95.0,225.0,226.67,135.0,135.0
2020-03-12,170.0,158.33,120.0,155.0,91.0,261.25,115.0,308.33,290.0,97.5
2020-03-13,130.0,119.0,250.0,313.1,125.0,325.0,210.0,182.5,257.5,575.0
2020-03-14,306.25,130.0,110.0,330.0,210.0,171.25,335.0,125.0,225.0,210.0
2020-03-15,292.5,113.33,135.95,95.0,130.0,425.0,200.0,360.0,207.5,150.0
2020-03-16,287.5,130.0,115.0,386.67,373.33,540.0,100.0,275.0,135.0,270.0
2020-03-17,250.0,120.0,158.33,290.0,85.0,255.0,255.0,135.0,290.0,95.0
2020-03-18,160.0,101.67,145.0,170.0,145.0,132.5,375.0,140.0,165.0,110.0
2020-03-19,82.14,276.67,115.0,195.0,126.67,90.0,215.0,145.0,90.0,181.25
2020-03-20,327.5,145.0,125.0,75.0,235.0,110.0,290.0,285.0,125.0,220.0
2020-03-21,145.0,177.62,390.0,125.0,130.0,370.0,125.0,203.33,150.0,210.0
2020-03-22,99.44,270.0,250.0,91.67,335.0,305.0,88.33,200.0,81.0,330.0
2020-03-23,105.0,325.0,187.14,230.0,286.25,142.62,290.0,240.0,125.0,350.0
2020-03-24,250.0,135.83,102.5,305.0,135.0,250.0,155.0,234.5,290.0,250.0
2020-03-25,272.5,140.0,158.33,273.33,240.0,240.0,170.0,120.0,288.33,151.67
2020-03-26,80.0,130.0,260.0,290.0,90.0,122.38,271.67,332.5,265.0,125.0
2020-03-27,210.0,190.0,250.0,315.0,94.05,213.33,75.0,195.0,356.67,200.0
2020-03-28,152.5,310.0,121.67,575.0,111.25,190.0,85.0,415.0,145.48,160.0
2020-03-29,272.25,170.0,135.0,88.75,330.0,148.81,365.0,145.0,62.5,80.0
2020-03-30,250.24,131.67,270.0,190.0,115.0,105.0,95.0,166.67,143.33,130.0
2020-03-31,585.0,525.0,100.0,145.0,325.0,310.0,175.0,635.0,295.0,325.0
2020-04-01,255.0,375.0,255.0,249.05,271.67,135.0,265.0,485.0,119.55,140.0
2020-04-02,135.0,280.0,135.0,163.75,239.17,95.0,120.0,280.0,370.0,300.0
2020-04-03,319.0,306.25,240.0,291.67,340.0,360.0,230.0,315.0,405.0,168.33
2020-04-04,300.0,175.0,285.0,130.0,165.0,225.0,172.5,310.0,265.0,272.5
2020-04-05,357.5,166.67,135.0,152.5,75.0,245.0,120.0,291.67,330.0,150.0
2020-04-06,216.67,160.0,148.33,281.67,81.67,305.0,155.0,171.67,120.83,115.0
2020-04-07,140.0,240.0,271.67,198.33,105.0,121.25,105.0,85.0,95.0,165.0
2020-04-08,260.0,305.0,336.67,142.5,120.0,86.67,130.0,215.0,390.0,365.0
2020-04-09,575.0,105.0,193.89,125.0,326.82,154.09,340.0,285.0,240.0,198.33
2020-04-10,450.0,263.33,140.0,115.0,238.0,215.0,197.86,125.0,325.0,277.5
2020-04-11,232.5,110.0,175.0,375.0,241.67,162.5,240.0,210.0,290.0,185.0
2020-04-12,405.0,171.25,140.0,345.0,165.0,150.0,430.0,365.0,157.5,138.33
2020-04-13,113.33,135.0,126.67,365.0,290.0,281.67,230.0,338.33,64.44,290.0
2020-04-14,115.0,325.0,295.0,85.0,293.75,161.67,165.0,335.0,119.55,386.67
2020-04-15,125.0,98.33,265.0,205.0,115.0,215.0,125.0,390.0,336.67,138.0
2020-04-16,386.25,180.0,351.67,139.29,500.0,175.0,365.0,130.0,287.5,265.0
2020-04-17,335.0,105.0,110.0,106.25,155.0,315.0,142.5,345.0,110.0,335.0
2020-04-18,190.0,167.5,115.0,219.17,95.0,177.5,440.0,335.0,235.0,125.0
2020-04-19,55.0,97.0,240.0,262.5,105.0,160.0,222.5,183.33,265.0,95.0
2020-04-20,405.0,290.0,190.0,85.0,213.33,323.33,125.0,143.33,125.0,305.0
2020-04-21,82.5,163.33,120.0,375.0,445.0,155.0,245.0,475.0,100.0,335.0
2020-04-22,218.33,311.67,135.0,140.0,280.0,243.1,515.0,140.0,290.0,295.0
2020-04-23,105.0,95.0,190.0,147.38,225.0,303.75,255.0,182.5,308.33,100.0
2020-04-24,425.0,240.0,135.0,175.0,110.0,225.0,120.0,503.33,77.5,192.5
2020-04-25,340.0,110.0,358.33,375.0,178.33,142.5,197.5,365.0,80.0,135.0
2020-04-26,307.0,240.0,135.0,115.0,115.0,230.0,245.71,435.0,237.14,94.0
2020-04-27,365.0,190.0,375.0,230.0,290.0,290.0,160.0,280.0,231.67,325.0
2020-04-28,130.0,135.0,153.33,420.0,161.67,295.0,265.0,390.0,185.0,435.0
2020-04-29,247.86,281.67,325.0,325.0,135.0,175.0,350.0,231.67,250.0,150.0
2020-04-30,190.0,240.0,110.0,200.0,138.33,110.0,135.0,260.0,73.75,350.0
2020-05-01,525.0,275.0,190.0,305.0,345.0,290.0,237.5,155.0,260.0,135.0
2020-05-02,208.33,310.0,499.0,115.0,415.0,95.0,100.0,261.67,196.67,255.0
2020-05-03,115.0,105.0,77.5,132.5,225.0,240.0,100.0,335.0,131.0,195.0
2020-05-04,149.0,281.67,155.0,256.67,115.0,280.0,253.33,263.33,120.0,260.0
2020-05-05,143.0,365.0,385.0,160.0,415.0,231.67,125.0,145.0,105.0,104.0
2020-05-06,196.67,140.0,205.0,241.67,123.33,225.0,150.0,425.0,135.0,390.0
2020-05-07,135.83,290.0,119.0,285.0,340.0,255.0,135.0,175.0,233.25,250.0
2020-05-08,115.0,327.0,236.67,231.67,140.0,314.0,255.0,225.71,310.0,126.67
2020-05-09,155.0,141.67,110.0,145.0,150.0,185.0,272.5,300.0,213.75,121.43
2020-05-10,282.5,120.0,206.67,365.0,285.0,131.88,135.0,156.67,310.0,325.0
2020-05-11,100.0,107.5,132.14,263.33,137.0,105.0,91.25,410.0,135.0,101.67
2020-05-12,124.0,260.71,219.17,116.67,260.0,220.0,130.0,130.0,360.0,90.0
2020-05-13,348.33,115.0,235.0,223.33,135.0,147.5,130.0,125.0,131.67,155.0
2020-05-14,167.5,149.29,340.0,230.0,160.0,295.0,180.0,230.0,318.0,295.0
2020-05-15,425.0,135.0,325.0,160.0,340.0,475.0,300.0,90.0,85.0,185.0
2020-05-16,170.0,310.0,234.5,175.0,165.0,290.0,132.5,300.0,230.0,347.5
2020-05-17,150.0,160.0,165.0,126.67,80.0,160.0,415.0,113.0,201.67,265.0
2020-05-18,110.0,115.0,95.0,95.0,187.5,365.0,327.5,335.0,195.48,120.0
2020-05-19,490.0,110.0,140.0,310.0,210.0,140.0,365.0,155.0,84.52,300.0
2020-05-20,120.0,238.33,293.33,258.33,125.0,95.0,155.0,115.0,170.0,380.0
2020-05-21,130.0,300.0,255.0,376.67,140.0,160.0,302.5,194.25,120.0,128.33
2020-05-22,170.0,180.0,207.5,245.0,390.0,180.0,160.0,205.0,170.0,185.0
2020-05-23,300.0,110.0,167.0,142.5,276.67,135.0,365.0,205.0,335.0,130.0
2020-05-24,125.0,163.75,190.0,165.0,172.5,145.0,315.0,140.0,313.33,105.0
2020-05-25,260.0,395.0,160.0,241.67,165.0,315.0,158.75,80.0,310.0,247.5
2020-05-26,142.5,135.0,118.33,185.0,205.0,265.0,105.0,110.0,190.0,135.0
2020-05-27,290.0,115.0,131.88,118.33,136.25,95.0,137.14,184.5,290.0,348.75
2020-05-28,152.5,137.5,335.0,95.0,115.0,165.0,125.0,115.0,231.67,110.0
2020-05-29,335.0,210.0,125.0,322.5,483.0,140.0,170.0,415.0,145.0,125.0
2020-05-30,130.0,375.0,148.81,175.0,250.0,145.0,190.0,129.44,215.0,365.0
2020-05-31,242.5,110.0,195.0,165.71,85.0,215.0,115.0,575.0,90.0,85.0
2020-06-01,260.0,138.33,360.0,180.0,115.0,135.0,125.0,210.0,150.0,330.0
2020-06-02,575.0,118.33,95.0,375.0,115.0,348.33,348.75,155.0,103.33,120.0
2020-06-03,290.0,210.0,135.0,135.0,115.0,120.0,150.0,190.0,85.0,121.67
2020-06-04,350.25,235.0,290.0,290.0,125.0,360.0,165.0,105.0,135.0,408.33
2020-06-05,270.0,390.0,165.0,425.0,412.5,190.0,217.5,240.0,115.0,105.0
2020-06-06,262.5,260.0,195.0,185.0,348.75,200.0,373.75,231.67,235.0,270.0
2020-06-07,210.0,375.0,210.0,180.0,78.33,141.9,140.0,140.0,125.0,221.0
2020-06-08,175.0,475.0,82.5,110.0,235.0,125.0,310.0,260.0,80.0,85.0
2020-06-09,241.25,275.0,175.0,260.0,105.0,290.0,135.0,275.0,243.33,96.67
2020-06-10,103.33,110.0,100.0,202.5,150.0,115.0,235.0,205.0,110.0,268.75
2020-06-11,315.0,212.5,75.0,88.33,165.0,125.0,103.33,215.0,235.0,115.0
2020-06-12,460.0,103.75,246.67,271.67,145.0,363.33,190.0,240.0,410.0,113.33
2020-06-13,120.83,145.0,135.0,327.73,310.0,140.0,175.0,231.19,315.0,265.0
2020-06-14,145.0,110.0,290.0,118.75,135.83,418.33,233.33,240.0,77.5,250.0
2020-06-15,363.33,190.0,65.0,115.0,105.0,125.0,125.0,168.33,475.0,370.0
2020-06-16,145.0,130.0,325.0,115.0,225.0,290.0,104.0,325.0,325.0,290.0
2020-06-17,315.0,140.0,325.0,290.0,346.67,180.0,240.0,340.0,240.0,247.5
2020-06-18,425.0,345.0,90.0,360.0,95.0,490.0,194.25,125.0,227.5,130.0
2020-06-19,495.0,275.0,105.0,92.5,125.0,120.0,110.0,115.0,95.0,180.0
2020-06-20,160.0,295.0,75.0,245.71,285.0,130.0,115.0,315.0,155.0,230.0
2020-06-21,365.0,170.0,145.0,85.0,286.67,130.0,400.0,240.0,125.0,238.33
2020-06-22,137.5,225.0,308.33,290.0,115.0,325.0,171.67,280.42,190.0,305.0
2020-06-23,110.0,141.67,135.0,270.0,122.5,180.0,260.0,97.0,132.5,550.0
2020-06-24,245.0,138.33,260.0,155.0,90.0,335.0,245.0,242.5,325.0,308.33
2020-06-25,90.0,81.0,365.0,95.0,340.0,185.0,230.0,205.0,335.0,330.0
2020-06-26,343.33,375.0,91.67,325.0,275.0,265.0,140.0,125.0,95.0,236.67
2020-06-27,200.0,305.0,535.0,120.0,348.33,310.0,176.67,260.0,95.0,210.0
2020-06-28,180.0,135.83,375.0,320.0,145.0,275.0,95.0,230.0,115.0,130.0
2020-06-29,340.0,272.5,326.0,257.5,206.67,223.33,210.0,138.18,275.0,261.67
2020-06-30,273.33,365.0,475.0,135.0,120.0,315.0,350.0,341.67,110.0,226.67
2020-07-01,275.0,340.5,158.33,265.0,110.0,314.0,155.0,196.0,270.0,275.0
2020-07-02,120.0,348.33,375.0,320.0,204.0,285.83,288.33,207.5,355.0,251.67
2020-07-03,233.33,275.0,150.24,115.0,335.0,391.67,260.0,293.75,125.0,360.0
2020-07-04,260.0,565.0,135.0,120.0,376.67,175.0,190.0,192.5,401.25,170.0
2020-07-05,390.0,165.0,250.0,131.67,445.91,195.0,310.0,121.25,355.0,120.0
2020-07-06,275.0,110.0,143.33,250.0,370.0,190.0,130.0,175.0,121.67,391.67
2020-07-07,302.62,290.0,110.0,110.71,165.0,330.0,215.0,200.0,325.0,185.0
2020-07-08,240.0,130.0,190.0,138.33,290.0,306.67,190.0,125.0,190.0,310.0
2020-07-09,95.0,237.5,335.0,185.0,370.0,117.5,91.67,328.33,477.5,118.75
2020-07-10,62.5,237.14,425.0,238.0,185.0,275.0,141.67,316.67,77.5,170.0
2020-07-11,143.33,165.0,183.33,365.0,105.0,140.0,290.0,205.0,275.0,150.0
2020-07-12,240.0,135.0,305.0,125.0,110.0,180.0,110.0,365.0,320.0,142.86
2020-07-13,131.88,115.0,273.33,240.0,115.0,90.0,410.0,240.0,124.55,180.0
2020-07-14,390.0,290.0,275.0,155.0,411.36,425.0,190.0,322.5,408.33,141.67
2020-07-15,95.0,201.67,315.0,125.0,340.0,170.0,125.0,85.0,142.5,115.0
2020-07-16,175.0,190.0,100.0,136.0,242.5,240.0,195.0,236.9,465.0,135.0
2020-07-17,205.0,440.0,70.0,195.0,281.67,227.5,322.5,350.0,310.0,111.67
2020-07-18,135.0,125.0,305.0,95.0,177.78,125.0,335.0,115.0,177.5,120.0
2020-07-19,115.0,240.0,265.0,275.0,225.0,310.0,115.0,340.0,120.0,125.0
2020-07-20,140.0,293.75,350.0,165.0,45.0,337.5,290.0,83.33,243.64,90.0
2020-07-21,375.0,295.0,110.0,430.0,105.0,335.0,235.0,129.76,322.5,390.0
2020-07-22,390.0,565.0,500.0,80.0,155.0,160.0,348.33,120.0,135.0,130.0
2020-07-23,265.0,290.0,290.0,237.5,225.0,218.33,100.0,275.0,415.0,275.0
2020-07-24,195.0,218.33,170.0,95.0,208.33,240.0,315.0,95.0,115.0,280.0
2020-07-25,310.0,125.0,177.5,95.0,375.0,315.0,155.0,125.0,165.0,130.0
2020-07-26,161.67,200.0,80.0,325.0,246.25,110.0,135.0,147.5,390.0,425.0
2020-07-27,183.33,290.0,135.0,110.0,190.0,540.0,267.5,115.0,314.0,235.0
2020-07-28,115.0,395.0,375.0,300.0,303.33,305.0,220.0,425.0,135.0,102.5
2020-07-29,105.0,135.0,95.0,140.0,95.0,210.0,425.0,425.0,105.0,390.0
2020-07-30,371.67,255.0,142.27,275.0,142.62,115.0,155.0,293.33,325.0,165.0
2020-07-31,135.0,297.5,205.0,325.0,135.0,150.0,205.0,260.0,135.0,120.83
2020-08-01,307.5,255.0,302.62,110.0,466.0,183.0,265.0,85.0,165.0,290.0
2020-08-02,131.67,165.0,150.0,250.0,375.0,161.67,290.0,131.67,240.0,155.0
2020-08-03,130.0,108.64,160.0,335.0,125.0,303.75,245.0,218.75,290.0,170.0
2020-08-04,122.5,185.0,272.5,85.0,165.0,115.0,92.5,196.19,280.0,405.0
2020-08-05,125.0,135.0,146.67,335.0,160.0,415.0,190.0,155.0,158.33,218.81
2020-08-06,165.0,425.0,125.0,525.0,207.38,342.27,105.0,240.0,115.0,180.0
2020-08-07,132.5,221.67,166.67,370.0,77.38,140.0,275.0,135.0,206.67,115.0
2020-08-08,375.0,108.64,392.5,110.0,255.0,430.0,166.67,195.0,365.0,458.33
2020-08-09,306.67,125.0,270.0,725.0,340.0,198.33,115.0,365.0,100.0,265.0
2020-08-10,285.0,130.0,132.5,325.0,323.0,140.0,223.75,107.5,85.0,122.5
2020-08-11,318.75,262.5,325.0,135.0,270.0,250.0,125.0,305.0,145.0,327.0
2020-08-12,250.0,415.0,165.0,234.5,135.0,268.33,435.0,195.0,230.0,365.0
2020-08-13,80.0,165.0,170.71,210.0,115.0,85.0,170.0,112.5,240.0,155.0
2020-08-14,463.33,185.0,105.0,93.33,155.0,205.0,250.0,135.0,285.0,197.86
2020-08-15,150.0,223.33,120.0,196.19,120.0,121.67,100.0,268.33,200.0,336.67
2020-08-16,105.0,348.33,126.67,125.0,435.0,155.0,415.0,78.33,355.0,105.0
2020-08-17,410.0,290.0,155.0,310.0,315.0,295.0,125.0,290.0,365.0,115.0
2020-08-18,395.0,266.67,380.0,175.0,165.0,366.88,415.0,329.55,105.0,300.0
2020-08-19,310.0,335.0,95.0,300.0,258.33,220.0,80.0,220.0,85.0,120.0
2020-08-20,130.0,515.0,270.0,160.0,235.0,110.0,125.0,105.0,365.0,249.29
2020-08-21,250.0,290.0,175.0,170.0,135.0,375.0,240.0,111.67,90.0,83.33
2020-08-22,170.0,145.0,370.0,260.0,171.0,237.5,210.0,130.0,115.0,145.0
2020-08-23,480.0,285.0,100.0,325.0,326.82,180.0,130.0,375.0,151.67,205.0
2020-08-24,145.0,197.5,185.0,290.0,475.0,326.82,405.0,290.0,110.0,155.0
2020-08-25,95.0,118.33,141.67,315.0,150.0,175.0,101.67,175.0,348.33,160.0
2020-08-26,375.0,254.52,170.0,310.0,187.14,340.0,180.0,300.0,160.0,85.0
2020-08-27,300.0,232.5,560.0,190.0,400.0,150.0,149.29,170.0,300.0,370.0
2020-08-28,325.0,110.0,110.0,140.0,310.0,330.0,235.0,315.0,320.0,158.33
2020-08-29,115.0,120.0,115.0,121.67,267.5,360.0,235.0,285.0,158.33,115.0
2020-08-30,290.0,280.0,342.5,271.67,260.0,260.0,360.0,320.0,235.0,290.0
2020-08-31,85.0,335.0,85.0,385.0,275.0,305.0,135.0,105.0,235.0,145.0
2020-09-01,335.0,300.0,255.0,253.33,261.67,240.0,298.57,270.0,265.0,85.0
2020-09-02,273.33,285.0,465.0,110.0,85.0,175.0,337.5,150.0,358.33,240.0
2020-09-03,150.0,222.0,105.0,218.0,135.0,91.67,95.0,100.0,205.0,262.5
2020-09-04,265.0,154.38,260.0,425.0,296.67,118.33,125.0,125.0,140.0,105.0
2020-09-05,240.0,142.5,145.0,210.0,107.5,134.52,122.38,113.0,380.0,340.0
2020-09-06,287.5,275.0,315.0,401.25,270.0,215.0,290.0,85.0,88.33,216.67
2020-09-07,265.0,104.0,310.0,275.0,258.33,250.0,270.0,540.0,190.0,195.0
2020-09-08,195.0,115.0,348.33,125.0,160.0,575.0,72.5,255.0,170.0,300.0
2020-09-09,325.0,125.0,92.5,215.0,265.0,475.0,130.0,145.0,220.5,315.0
2020-09-10,110.0,315.0,160.0,95.0,255.0,79.76,290.0,300.0,209.75,345.0
2020-09-11,265.0,130.0,215.0,287.5,135.0,97.5,307.38,350.0,77.5,320.0
2020-09-12,215.0,390.0,290.0,120.83,199.5,138.33,290.0,150.0,275.0,225.0
2020-09-13,207.5,165.0,95.0,495.0,235.0,183.33,105.0,398.33,185.0,500.0
2020-09-14,365.0,135.0,196.67,365.0,251.0,151.67,210.0,100.0,155.0,360.0
2020-09-15,95.0,200.0,104.0,210.0,165.0,305.0,115.0,387.5,375.0,290.0
2020-09-16,136.25,230.0,140.0,403.33,145.0,285.0,190.0,290.0,142.5,210.0
2020-09-17,375.0,165.0,123.33,118.33,111.25,175.0,175.0,190.0,170.0,285.0
2020-09-18,225.62,225.0,126.67,190.0,170.0,110.0,135.0,325.0,115.0,360.0
2020-09-19,525.0,306.67,515.0,115.0,315.0,120.0,85.0,95.0,232.5,150.0
2020-09-20,166.43,425.0,110.0,135.0,238.33,180.0,95.0,240.0,238.75,390.0
2020-09-21,375.0,365.0,110.0,370.0,267.5,415.0,265.0,85.0,95.0,495.0
2020-09-22,255.0,207.5,165.0,270.0,135.0,152.5,335.0,400.0,125.0,95.0
2020-09-23,135.0,190.0,135.0,515.0,325.0,110.0,75.0,95.0,160.0,175.91
2020-09-24,185.0,290.0,155.0,359.55,205.0,215.0,120.0,135.0,110.0,161.67
2020-09-25,115.0,105.0,125.0,322.5,150.0,103.33,496.0,365.0,139.29,151.36
2020-09-26,140.0,275.0,150.0,165.0,140.0,140.0,260.0,138.33,130.0,265.0
2020-09-27,95.0,115.0,371.67,285.0,275.0,175.0,105.0,425.0,321.67,305.0
2020-09-28,115.0,255.0,300.0,125.0,205.0,83.89,360.0,135.0,162.5,550.0
2020-09-29,315.0,86.67,165.71,112.5,100.0,425.0,325.0,120.0,390.0,118.33
2020-09-30,260.0,253.0,155.0,225.0,107.5,135.0,425.0,425.0,210.0,92.5
2020-10-01,290.0,105.0,475.0,194.0,310.0,85.0,172.0,167.5,145.0,280.0
2020-10-02,226.25,140.0,228.33,425.0,122.78,325.0,311.67,175.91,375.0,145.0
2020-10-03,225.0,205.0,195.0,310.0,95.0,130.0,265.0,175.0,298.57,310.0
2020-10-04,150.0,261.67,256.88,230.0,181.67,256.67,126.67,135.0,135.0,295.0
2020-10-05,290.0,365.0,160.0,394.38,325.0,175.0,165.0,105.0,155.0,126.67
2020-10-06,125.0,100.0,135.0,393.33,272.14,155.0,95.0,325.0,210.0,191.67
2020-10-07,248.33,265.0,365.0,105.0,455.0,125.0,496.0,65.0,95.0,245.0
2020-10-08,132.5,235.0,410.0,175.0,85.0,113.12,499.0,160.0,175.0,325.0
2020-10-09,147.86,465.0,165.0,215.0,120.0,125.0,285.0,340.0,270.0,105.0
2020-10-10,135.0,175.0,190.0,235.0,365.0,138.33,245.71,110.0,130.0,178.5
2020-10-11,130.0,125.0,323.0,290.0,170.0,130.0,525.0,167.5,135.0,175.0
2020-10-12,290.0,340.0,132.5,135.0,131.0,396.67,140.0,166.67,375.0,351.67
2020-10-13,135.0,117.5,185.0,360.0,270.0,475.0,105.0,105.0,302.5,122.38
2020-10-14,155.0,135.0,95.0,540.0,105.0,142.5,320.0,207.5,155.0,250.0
2020-10-15,160.0,155.0,300.0,155.0,160.0,180.0,565.0,141.67,365.0,100.0
2020-10-16,120.0,140.0,126.67,127.5,495.0,240.0,290.0,315.0,170.0,115.0
2020-10-17,365.0,248.75,105.0,291.25,185.0,125.0,225.0,180.0,350.0,200.0
2020-10-18,95.0,250.0,85.0,125.0,126.67,325.0,272.5,183.33,335.0,126.19
2020-10-19,311.25,155.0,240.0,115.0,305.0,155.0,130.95,275.0,125.0,315.0
2020-10-20,140.0,350.0,215.0,320.0,300.0,265.0,326.0,290.0,70.0,67.5
