Date,Bandarawela,Dambulla,Kandy,Keppetipola,Meegoda,Norochchole,Nuwaraeliya,Peliyagoda,Thambuththegama,Veyangoda
2020-04-04,306.67,83.33,260.0,220.0,118.33,230.0,365.0,117.86,355.0,125.0
2020-04-05,348.33,170.0,500.0,144.17,177.5,240.0,96.11,153.33,475.0,121.25
2020-04-06,116.67,108.33,335.0,408.12,45.0,190.0,192.5,206.25,327.5,205.0
2020-04-07,448.33,85.0,208.33,210.0,525.0,275.0,425.0,155.0,195.48,155.0
2020-04-08,125.0,125.0,236.43,465.0,310.0,142.5,330.0,435.0,410.0,312.92
2020-04-09,185.0,365.0,230.0,102.5,127.5,125.0,350.0,125.0,148.75,295.0
2020-04-10,115.0,189.52,140.48,190.0,135.0,450.0,255.0,215.0,340.0,201.5
2020-04-11,355.0,128.33,125.0,291.67,337.5,425.0,115.0,340.0,103.89,315.0
2020-04-12,525.0,80.0,418.33,135.0,305.0,144.17,240.0,150.0,375.0,145.0
2020-04-13,232.5,85.0,175.0,329.0,110.0,325.0,150.0,146.43,110.0,195.0
2020-04-14,185.0,155.0,155.0,235.0,125.0,95.0,290.0,360.0,220.83,525.0
2020-04-15,280.0,115.0,105.0,150.0,160.0,92.5,110.0,230.0,305.0,208.33
2020-04-16,252.75,145.0,425.0,114.0,265.0,575.0,275.0,310.0,85.0,187.27
2020-04-17,360.0,190.0,111.25,119.38,237.5,255.0,150.0,175.0,203.33,105.0
2020-04-18,375.0,95.0,256.67,375.0,117.5,124.0,131.67,120.0,190.0,115.0
2020-04-19,331.67,141.67,128.75,290.0,166.67,465.0,465.0,158.0,245.0,210.71
2020-04-20,118.33,140.0,135.0,210.0,155.0,115.0,108.33,111.25,240.0,112.73
2020-04-21,165.0,127.5,122.5,245.0,172.5,245.71,130.0,365.0,315.0,365.0
2020-04-22,125.0,272.5,100.0,325.0,148.33,375.0,125.0,375.0,100.0,205.0
2020-04-23,216.67,270.0,241.67,102.5,290.0,178.33,135.0,368.33,176.67,260.0
2020-04-24,135.0,435.0,410.0,90.0,196.67,285.0,270.0,253.33,115.48,115.0
2020-04-25,421.67,400.0,95.0,200.0,395.0,170.0,155.0,172.5,265.0,216.67
2020-04-26,385.0,115.0,265.0,390.0,335.0,410.0,145.0,135.0,103.75,380.0
2020-04-27,125.0,205.0,165.0,330.0,155.0,137.5,132.5,142.5,90.0,310.0
2020-04-28,271.67,183.0,290.0,310.0,105.0,340.0,220.0,335.0,360.0,265.0
2020-04-29,310.0,355.0,150.0,525.0,115.0,130.0,107.5,325.0,191.0,334.09
2020-04-30,165.0,155.0,125.0,321.67,120.0,240.0,330.0,240.0,190.0,190.0
2020-05-01,240.0,175.0,305.0,202.5,430.0,257.14,255.0,418.33,100.0,255.0
2020-05-02,360.0,310.0,357.5,270.0,170.0,135.0,153.33,195.0,115.0,191.25
2020-05-03,275.0,165.0,350.0,160.0,230.0,165.0,290.0,155.0,175.0,210.0
2020-05-04,215.0,370.0,270.0,125.0,150.0,170.0,190.0,135.0,385.0,392.5
2020-05-05,280.0,158.33,111.67,197.86,115.0,285.0,190.0,125.0,208.33,115.0
2020-05-06,120.56,272.14,257.5,150.0,125.0,253.33,144.17,155.0,130.0,93.33
2020-05-07,260.0,160.0,130.0,77.38,115.0,170.71,243.1,117.5,151.67,130.0
2020-05-08,285.0,165.0,270.0,245.0,145.0,400.0,180.0,85.0,325.0,273.33
2020-05-09,115.0,290.0,120.0,130.0,210.0,375.0,85.0,120.0,110.0,290.0
2020-05-10,360.0,110.0,163.75,250.0,155.0,111.25,176.67,310.0,190.0,101.67
2020-05-11,110.0,135.0,187.5,140.0,90.0,190.0,410.0,125.0,213.33,565.0
2020-05-12,85.0,262.14,260.0,340.0,161.67,125.0,270.0,425.0,111.25,260.0
2020-05-13,172.5,177.0,290.0,95.0,365.0,115.0,400.0,171.0,145.0,525.0
2020-05-14,210.0,136.67,260.71,200.0,120.0,145.0,355.0,122.5,340.0,140.0
2020-05-15,120.0,197.5,390.0,305.0,342.5,338.33,80.0,329.0,135.0,128.33
2020-05-16,241.25,375.0,135.0,145.0,327.5,145.0,230.0,128.33,145.0,300.0
2020-05-17,255.0,325.0,370.0,285.0,230.0,325.0,150.0,175.0,140.71,165.0
2020-05-18,160.0,303.33,145.0,175.0,276.25,475.0,150.0,325.0,158.33,148.33
2020-05-19,365.0,415.0,230.0,115.0,325.0,205.0,260.0,340.0,220.0,230.45
2020-05-20,307.38,347.5,125.0,275.0,360.0,265.0,165.0,575.0,135.0,135.0
2020-05-21,400.0,291.67,118.33,170.0,123.33,130.0,185.0,207.5,176.67,245.0
2020-05-22,327.5,425.0,210.0,295.0,290.0,245.0,300.0,175.0,270.0,160.0
2020-05-23,90.0,245.0,310.0,415.0,82.5,215.0,270.0,222.5,195.0,275.0
2020-05-24,315.0,150.0,146.67,171.67,271.67,105.0,260.0,115.0,185.0,135.0
2020-05-25,170.0,335.0,291.25,90.0,295.0,95.0,515.0,111.67,235.0,298.57
2020-05-26,265.0,421.67,130.0,105.0,145.0,145.48,95.0,558.33,222.5,125.0
2020-05-27,175.0,350.0,250.0,300.0,125.0,157.5,285.0,111.25,115.0,120.0
2020-05-28,175.0,490.0,325.0,300.0,283.33,255.0,250.0,115.0,170.0,270.0
2020-05-29,390.0,155.0,210.0,214.29,175.0,265.0,483.0,285.83,255.0,96.67
2020-05-30,151.67,252.5,105.0,300.0,300.0,228.33,153.33,200.0,325.0,125.0
2020-05-31,160.0,195.0,387.5,95.0,190.0,247.86,245.0,280.0,115.0,296.67
2020-06-01,235.0,326.82,91.25,290.0,115.0,194.25,145.0,201.67,135.0,115.0
2020-06-02,225.0,310.0,158.33,163.75,175.0,165.0,210.0,125.0,250.0,110.0
2020-06-03,375.0,325.0,177.5,340.0,130.0,115.0,127.5,360.0,150.0,340.0
2020-06-04,181.0,126.67,425.0,190.0,315.0,371.0,300.0,290.0,310.0,91.67
2020-06-05,375.0,325.0,326.82,315.0,92.5,475.0,106.67,145.0,275.0,160.0
2020-06-06,55.0,506.67,190.0,65.0,170.0,215.0,395.0,100.0,100.0,172.5
2020-06-07,390.0,105.0,470.0,105.0,144.29,323.0,335.0,125.0,230.0,245.0
2020-06-08,355.0,232.0,135.0,325.0,85.0,130.0,575.0,170.0,425.0,121.67
2020-06-09,143.33,295.0,330.0,136.67,325.0,227.5,475.0,496.0,140.0,355.0
2020-06-10,90.0,203.33,315.0,305.0,144.29,315.0,115.0,145.0,85.0,335.0
2020-06-11,125.0,197.86,240.0,210.0,280.0,310.0,125.0,240.0,497.73,380.0
2020-06-12,340.0,312.92,220.0,123.33,315.0,140.0,225.0,475.0,160.0,435.0
2020-06-13,85.0,295.0,210.48,135.0,290.0,325.0,145.0,345.0,260.0,120.0
2020-06-14,325.0,126.11,145.0,280.0,375.0,150.0,190.0,360.0,355.0,105.0
2020-06-15,103.33,155.0,105.0,250.0,190.0,120.0,321.67,115.0,125.0,131.0
2020-06-16,295.0,225.0,165.0,238.57,395.0,415.0,190.0,232.5,135.0,318.64
2020-06-17,231.19,222.5,215.0,240.0,105.0,100.0,94.17,265.0,370.0,310.0
2020-06-18,90.0,95.0,139.76,97.22,320.0,335.0,220.0,566.67,136.25,435.0
2020-06-19,180.0,135.0,165.0,290.0,235.0,215.0,135.0,240.0,275.0,115.0
2020-06-20,190.0,250.0,370.0,225.0,175.0,115.0,190.0,335.0,285.0,540.0
2020-06-21,402.0,245.0,110.0,345.0,481.67,135.0,255.0,140.0,115.0,333.5
2020-06-22,308.33,300.0,565.0,290.0,190.0,185.0,120.0,120.0,107.5,185.5
2020-06-23,290.0,230.0,210.0,425.0,265.0,120.0,115.0,250.0,125.0,255.0
2020-06-24,358.33,100.0,155.0,365.0,190.0,95.0,245.0,110.0,70.0,535.0
2020-06-25,235.0,190.0,233.25,318.64,170.0,111.0,215.0,215.0,247.86,152.5
2020-06-26,97.5,125.0,102.5,203.57,160.0,268.33,140.0,145.0,500.0,155.0
2020-06-27,333.18,375.0,190.0,540.0,330.0,231.67,285.0,425.0,235.0,370.0
2020-06-28,236.67,325.0,225.0,310.0,371.67,325.0,290.0,135.0,386.67,390.0
2020-06-29,325.0,128.75,170.0,159.29,105.0,93.33,107.5,305.0,575.0,335.0
2020-06-30,290.0,270.0,189.0,80.0,275.0,273.33,290.0,305.0,280.0,290.0
2020-07-01,105.0,148.75,171.67,145.0,238.0,390.0,116.67,315.0,525.0,285.0
2020-07-02,140.0,220.0,95.0,200.0,170.0,325.0,125.0,215.0,335.0,270.0
2020-07-03,158.33,440.0,125.0,410.0,95.0,324.0,125.0,126.88,360.0,125.0
2020-07-04,85.0,375.0,91.25,325.0,375.0,165.0,197.5,170.0,95.0,240.0
2020-07-05,215.0,165.0,255.0,125.0,125.0,90.0,105.0,475.0,85.0,123.75
2020-07-06,125.0,170.0,135.0,85.0,165.0,162.5,138.33,235.0,130.0,103.89
2020-07-07,100.0,161.67,135.0,125.0,330.0,190.0,334.09,310.83,145.0,216.67
2020-07-08,140.0,240.0,315.0,105.0,122.5,425.0,275.0,243.33,350.0,287.5
2020-07-09,100.0,125.0,125.0,120.0,161.67,275.0,150.0,340.0,240.0,245.0
2020-07-10,120.0,170.0,211.67,310.0,308.33,125.0,203.33,290.0,345.0,125.0
2020-07-11,105.0,270.0,145.0,88.0,115.0,100.0,375.0,138.33,435.0,273.33
2020-07-12,105.0,131.88,315.0,251.0,525.0,290.0,370.0,270.0,155.0,280.0
2020-07-13,110.0,110.0,135.0,139.0,157.5,215.0,280.42,185.0,246.67,303.33
2020-07-14,129.17,310.0,365.0,87.5,268.75,503.33,148.33,275.0,390.0,230.0
2020-07-15,290.0,190.0,300.0,359.55,145.0,375.0,340.0,95.0,170.0,255.0
2020-07-16,110.0,118.33,385.0,215.0,135.0,280.0,135.0,275.0,170.0,290.0
2020-07-17,153.33,395.0,240.0,175.0,225.0,160.0,192.86,45.0,170.0,265.0
2020-07-18,85.0,325.0,190.0,123.33,277.5,370.0,155.0,130.0,360.0,85.0
2020-07-19,120.0,325.0,107.5,100.0,110.0,140.0,135.0,90.0,135.0,210.0
2020-07-20,125.0,315.0,183.0,160.0,117.5,125.0,120.0,325.0,295.0,290.0
2020-07-21,215.0,160.0,325.0,135.0,125.0,185.0,145.0,368.33,455.0,290.0
2020-07-22,319.0,248.75,115.0,245.0,155.0,326.67,165.0,91.67,320.0,100.0
2020-07-23,115.0,115.0,293.33,325.0,132.5,125.0,159.76,145.0,80.0,180.0
2020-07-24,281.67,276.67,290.0,120.0,365.0,135.0,155.0,225.0,375.0,375.0
2020-07-25,125.0,337.5,170.0,78.33,165.0,190.0,335.0,193.25,275.0,325.0
2020-07-26,210.0,86.67,121.67,375.0,125.0,290.0,305.0,235.0,135.0,325.0
2020-07-27,97.5,360.0,385.0,155.0,220.83,375.0,170.0,215.0,310.0,232.0
2020-07-28,170.0,300.0,265.0,370.0,310.0,187.5,150.0,290.0,315.0,235.0
2020-07-29,90.0,125.0,95.0,420.0,115.62,261.67,290.0,240.0,232.5,505.0
2020-07-30,135.0,280.0,110.0,130.0,250.0,223.33,95.0,148.33,375.0,219.29
2020-07-31,95.0,100.0,107.5,360.0,122.5,175.0,370.0,218.33,115.0,206.67
2020-08-01,130.0,122.5,270.0,306.67,152.0,240.0,125.0,280.0,275.0,120.0
2020-08-02,315.0,250.0,170.0,135.0,197.86,140.0,365.0,372.5,135.0,140.0
2020-08-03,400.0,315.0,325.0,310.0,145.0,155.0,290.0,135.0,160.0,255.0
2020-08-04,340.0,225.0,395.0,175.0,233.33,233.33,95.0,115.0,216.67,90.0
2020-08-05,210.0,110.0,105.0,290.0,200.0,155.0,120.0,75.0,245.0,125.0
2020-08-06,300.0,135.0,220.0,111.67,130.0,255.0,200.0,115.0,105.0,135.95
2020-08-07,128.33,265.0,76.67,165.0,161.67,116.67,291.25,415.0,120.0,225.0
2020-08-08,185.0,210.0,575.0,285.83,145.0,196.0,125.0,165.0,120.0,105.0
2020-08-09,360.0,308.75,325.0,115.0,335.0,125.0,325.0,319.38,110.0,201.67
2020-08-10,328.33,370.0,100.0,260.0,91.67,491.67,205.0,355.0,140.0,125.0
2020-08-11,138.33,235.0,138.33,125.0,240.0,320.0,115.0,212.5,115.0,90.0
2020-08-12,305.0,146.67,135.0,94.05,273.33,270.0,226.25,220.0,106.67,140.0
2020-08-13,95.0,287.5,176.25,135.0,325.0,90.0,113.0,131.0,290.0,115.0
2020-08-14,243.33,158.33,247.5,365.0,196.67,264.29,325.0,135.0,265.0,120.0
2020-08-15,95.0,425.0,348.33,280.0,162.5,296.67,317.0,235.0,230.0,155.0
2020-08-16,135.0,247.5,135.0,303.33,176.67,200.0,125.0,155.0,255.0,75.0
2020-08-17,203.33,148.33,98.0,272.5,300.0,315.0,85.0,201.67,300.0,122.5
2020-08-18,215.0,370.0,150.0,310.0,120.0,103.75,125.0,170.0,128.33,210.0
2020-08-19,95.0,80.0,210.0,305.0,100.0,115.0,130.0,325.0,105.0,182.0
2020-08-20,100.0,495.0,130.0,321.25,161.67,148.75,300.0,355.0,125.0,125.0
2020-08-21,262.62,187.14,465.0,145.0,250.0,95.0,211.67,302.5,285.0,88.33
2020-08-22,168.33,170.0,290.0,274.17,185.0,194.0,135.0,320.0,77.5,135.0
2020-08-23,142.5,45.0,275.0,290.0,327.5,335.0,310.0,145.0,276.67,132.5
2020-08-24,175.0,325.0,395.0,127.5,225.0,405.0,445.0,95.0,265.0,323.33
2020-08-25,105.0,272.5,315.0,115.0,275.0,215.0,150.0,140.0,535.0,125.0
2020-08-26,95.0,135.0,145.0,135.0,265.0,105.0,140.0,320.0,110.0,150.0
2020-08-27,85.0,235.0,241.67,200.0,166.88,220.0,300.0,255.0,370.0,200.0
2020-08-28,407.0,115.0,170.0,300.0,101.67,228.33,95.0,183.57,118.64,440.0
2020-08-29,105.0,351.67,285.0,151.67,215.0,168.33,375.0,115.0,130.0,375.0
2020-08-30,170.0,173.0,295.0,325.0,285.0,315.0,110.0,337.5,135.0,469.0
2020-08-31,310.0,310.0,193.33,250.0,303.33,310.0,95.0,290.0,150.0,185.0
2020-09-01,125.0,251.0,142.5,320.0,360.0,135.0,441.67,65.0,145.0,195.0
2020-09-02,105.0,135.0,325.0,238.33,137.5,400.0,90.0,275.0,110.0,260.0
2020-09-03,125.0,535.0,205.0,327.0,375.0,368.33,271.67,195.0,110.0,235.0
2020-09-04,225.0,175.0,375.0,160.0,121.67,275.0,175.0,325.0,165.0,95.0
2020-09-05,135.0,425.0,375.0,465.0,261.67,140.0,357.5,215.0,285.0,165.0
2020-09-06,145.0,156.67,300.0,190.0,155.0,310.0,240.0,260.0,250.0,225.24
2020-09-07,135.0,218.33,265.0,475.0,133.33,190.0,210.0,348.75,174.75,425.0
2020-09-08,236.67,85.0,165.0,135.0,135.0,115.0,205.0,210.0,125.0,270.0
2020-09-09,206.25,133.33,215.0,120.0,120.0,285.0,415.0,275.0,106.67,225.0
2020-09-10,320.0,103.33,298.33,90.0,375.0,310.0,465.0,455.0,190.0,95.0
2020-09-11,425.0,317.0,269.17,350.0,158.33,105.0,420.0,260.0,155.0,118.33
2020-09-12,505.0,314.0,141.67,127.5,265.0,325.91,146.43,240.0,85.0,291.75
2020-09-13,240.0,200.0,150.0,105.0,395.0,95.0,375.0,400.0,310.0,425.0
2020-09-14,110.0,160.0,263.33,365.0,260.0,281.67,85.0,376.67,290.0,138.33
2020-09-15,135.0,105.0,296.67,185.0,530.0,242.5,155.0,210.95,192.5,110.0
2020-09-16,250.0,393.33,463.33,138.33,125.0,125.0,150.0,357.5,515.0,193.33
2020-09-17,340.0,105.0,170.0,130.0,295.0,127.5,240.0,142.27,315.0,407.0
2020-09-18,100.0,125.0,175.0,230.0,390.0,500.0,115.0,140.0,185.0,170.0
2020-09-19,115.0,85.0,475.0,280.0,95.0,320.0,265.0,245.0,213.33,262.5
2020-09-20,375.0,165.0,590.0,290.0,392.5,145.0,425.0,255.0,475.0,258.33
2020-09-21,172.14,328.33,138.33,170.0,319.0,125.0,101.67,268.75,192.5,90.0
2020-09-22,390.0,165.0,363.33,220.0,165.0,133.57,110.0,161.67,470.0,125.0
2020-09-23,400.0,425.0,145.0,340.0,128.57,435.0,275.0,256.67,75.0,230.0
2020-09-24,385.0,375.0,280.0,155.71,455.0,165.0,141.82,248.33,163.57,195.0
2020-09-25,291.25,356.67,260.0,337.5,170.0,156.67,139.76,165.0,217.5,150.0
2020-09-26,130.0,245.0,290.0,226.67,394.09,174.05,250.0,255.0,147.5,340.0
2020-09-27,110.0,155.0,85.0,515.0,232.5,95.0,140.0,123.33,158.33,125.0
2020-09-28,418.33,265.0,202.5,160.62,365.0,130.0,235.0,225.0,210.0,250.0
2020-09-29,182.0,205.0,430.0,125.0,440.0,250.0,135.0,105.0,85.0,292.5
2020-09-30,280.0,275.0,275.0,214.29,266.43,95.0,202.5,250.0,415.0,250.0
2020-10-01,125.0,190.0,125.0,465.0,270.0,130.0,135.0,290.0,85.0,144.52
2020-10-02,95.0,155.0,213.33,290.0,110.0,300.0,270.0,87.5,166.67,120.0
2020-10-03,210.0,105.0,241.67,240.0,105.0,285.0,303.75,250.0,125.0,125.0
2020-10-04,120.0,160.0,177.62,95.0,125.0,310.0,165.0,275.0,105.0,93.33
2020-10-05,130.0,105.0,548.33,138.1,113.33,67.5,235.0,335.0,105.0,145.0
2020-10-06,240.0,120.0,102.5,130.0,365.0,160.0,260.0,325.0,180.0,275.0
2020-10-07,360.0,220.83,95.0,275.0,206.67,202.5,75.0,100.0,135.0,200.0
2020-10-08,125.0,130.0,145.0,197.5,325.0,320.0,240.0,290.0,180.0,285.0
2020-10-09,340.5,86.67,325.0,275.0,360.0,110.0,370.0,177.5,135.0,105.0
2020-10-10,90.0,291.25,365.0,177.5,280.0,125.0,171.67,340.0,67.5,198.33
2020-10-11,260.0,95.0,170.0,176.67,140.0,335.0,121.67,425.0,267.5,410.0
2020-10-12,125.0,135.0,265.0,115.0,285.0,260.0,390.0,75.0,300.0,135.0
2020-10-13,325.0,215.0,220.0,125.0,310.0,365.0,185.0,155.0,125.0,135.0
2020-10-14,475.0,145.0,327.5,265.0,225.0,290.0,441.67,230.0,125.0,322.0
2020-10-15,273.33,215.0,311.0,175.0,125.0,415.0,430.0,174.0,310.0,285.0
2020-10-16,240.0,171.67,195.0,130.0,310.0,110.0,241.67,425.0,134.52,331.67
2020-10-17,165.0,110.0,348.33,170.0,215.0,375.0,148.18,135.0,231.67,135.0
2020-10-18,210.0,240.0,275.0,180.0,210.0,135.0,145.0,118.33,77.5,83.33
2020-10-19,125.0,95.0,225.0,175.0,135.0,360.0,475.0,185.0,436.67,137.0
2020-10-20,148.18,350.0,125.0,325.0,130.0,135.0,293.75,165.0,150.0,145.0
