Date,Bandarawela,Dambulla,Kandy,Keppetipola,Meegoda,Norochchole,Nuwaraeliya,Peliyagoda,Thambuththegama,Veyangoda
2020-02-01,122.5,130.0,206.67,525.0,435.0,275.0,135.0,395.0,167.5,107.5
2020-02-02,105.0,395.0,275.0,143.33,123.33,125.0,170.0,195.0,376.67,145.0
2020-02-03,575.0,368.33,135.0,340.0,360.0,415.0,125.0,125.0,245.0,430.0
2020-02-04,365.0,310.0,480.0,151.19,260.0,280.0,195.0,211.67,465.0,275.0
2020-02-05,115.0,375.0,215.0,427.5,130.0,95.0,125.0,125.0,386.67,142.5
2020-02-06,126.19,225.0,475.0,125.0,135.0,115.0,125.0,135.0,100.0,485.0
2020-02-07,190.0,91.67,390.0,125.0,175.0,240.0,135.0,95.0,115.48,115.0
2020-02-08,155.0,475.0,100.0,400.0,205.0,115.0,138.33,273.33,150.0,315.0
2020-02-09,117.5,263.33,155.0,185.0,145.0,140.0,245.0,240.0,200.0,270.0
2020-02-10,375.0,97.5,75.0,210.0,145.0,170.0,248.33,115.0,250.0,105.0
2020-02-11,153.1,101.67,280.0,290.0,347.5,96.11,375.0,270.0,147.62,121.67
2020-02-12,85.0,105.0,210.0,267.5,340.0,225.0,135.0,315.0,196.67,132.5
2020-02-13,371.67,190.0,190.0,425.0,290.0,375.0,330.0,175.0,105.0,365.0
2020-02-14,350.0,113.12,260.0,375.0,200.0,280.0,260.0,126.88,255.0,345.0
2020-02-15,224.0,195.0,320.0,136.36,575.0,340.0,105.0,165.0,342.5,275.0
2020-02-16,390.0,172.5,415.0,125.0,350.0,140.0,175.0,285.0,390.0,125.0
2020-02-17,440.0,315.0,190.0,314.55,360.0,205.0,367.5,240.0,177.86,188.0
2020-02-18,285.0,240.0,135.0,125.0,155.0,245.0,145.0,170.0,120.0,325.0
2020-02-19,115.0,113.33,253.0,310.0,95.0,155.0,170.0,105.0,330.0,340.0
2020-02-20,240.0,215.0,325.0,175.0,290.0,120.0,300.0,155.0,198.33,565.0
2020-02-21,155.0,130.0,235.0,285.0,390.0,110.0,155.0,223.75,85.0,360.0
2020-02-22,90.0,325.0,160.0,141.25,260.0,330.0,110.0,110.0,115.0,218.0
2020-02-23,200.0,340.0,270.0,265.0,253.33,155.0,200.0,375.0,185.0,149.29
2020-02-24,125.0,230.0,150.0,130.0,143.33,250.0,110.0,365.0,290.0,92.5
2020-02-25,137.0,204.09,105.0,300.0,135.0,230.0,145.0,170.0,110.0,270.0
2020-02-26,320.0,305.0,360.0,142.5,425.0,260.0,168.33,155.0,85.0,108.33
2020-02-27,105.0,105.0,207.5,390.0,226.67,321.67,515.0,155.0,265.0,218.75
2020-02-28,275.0,95.0,185.0,150.0,375.0,340.0,132.86,110.0,85.0,137.0
2020-02-29,195.0,515.0,85.0,282.5,165.0,150.0,125.0,107.5,145.0,125.0
2020-03-01,87.0,135.0,152.5,275.0,149.29,280.0,140.0,100.0,135.0,375.0
2020-03-02,130.0,210.0,75.0,246.67,265.0,190.0,175.0,151.25,240.0,125.0
2020-03-03,300.0,166.67,298.57,135.0,340.0,90.0,135.0,145.0,141.67,235.0
2020-03-04,276.67,110.0,96.67,425.0,225.24,305.0,138.33,145.0,450.0,310.0
2020-03-05,105.0,301.67,105.0,120.0,260.0,145.0,245.0,148.75,180.0,118.33
2020-03-06,325.0,275.0,345.0,335.0,217.5,475.0,137.5,370.0,435.0,280.0
2020-03-07,375.0,355.0,205.0,150.0,170.0,260.0,210.0,335.0,195.0,260.0
2020-03-08,160.0,142.5,130.0,130.0,183.33,105.0,148.33,120.0,103.33,285.0
2020-03-09,260.0,142.5,303.75,403.33,105.0,240.0,202.5,154.09,175.0,215.0
2020-03-10,149.0,270.0,105.0,133.75,143.0,115.0,135.0,145.0,142.5,122.5
2020-03-11,102.5,174.05,145.0,300.0,222.5,172.5,265.0,148.33,265.0,248.75
2020-03-12,302.08,360.0,210.0,180.0,335.0,458.33,148.33,85.0,88.33,115.0
2020-03-13,315.0,240.0,325.0,240.0,321.67,320.0,131.0,180.0,400.0,127.38
2020-03-14,310.0,365.0,100.0,85.0,125.0,242.86,145.0,150.0,322.5,210.48
2020-03-15,145.0,590.0,255.0,250.0,285.0,75.83,161.67,240.0,130.0,105.0
2020-03-16,135.0,135.0,130.0,165.0,232.5,77.5,137.14,135.0,380.0,135.0
2020-03-17,348.33,118.33,145.0,190.0,348.33,495.0,310.0,300.0,315.0,110.0
2020-03-18,125.0,270.0,625.0,191.25,310.0,255.0,136.9,120.0,220.0,85.0
2020-03-19,365.0,130.0,112.5,155.0,85.0,228.1,227.5,145.0,165.0,125.0
2020-03-20,145.0,290.0,138.33,310.0,115.0,247.86,143.57,200.0,135.0,135.0
2020-03-21,75.0,190.0,85.0,142.5,365.0,275.0,110.0,208.33,165.0,210.0
2020-03-22,165.0,210.0,110.0,465.0,260.0,125.0,275.0,240.0,348.33,250.0
2020-03-23,125.0,280.0,285.0,105.0,143.33,210.48,272.5,328.33,290.0,300.0
2020-03-24,195.0,291.67,233.33,145.0,423.33,365.0,305.0,115.0,281.67,273.33
2020-03-25,175.0,291.25,105.0,200.0,101.67,310.0,225.0,183.57,365.0,375.0
2020-03-26,107.5,425.0,145.0,235.0,135.0,390.0,210.0,275.0,287.5,232.5
2020-03-27,121.67,137.0,137.0,150.0,323.33,265.0,190.0,102.5,205.0,85.0
2020-03-28,190.0,370.0,201.5,140.0,320.0,225.0,155.0,112.5,250.0,85.0
2020-03-29,294.17,275.0,127.5,141.67,245.0,100.0,85.0,120.0,390.0,340.0
2020-03-30,200.0,110.0,278.33,150.0,245.0,258.33,235.0,375.0,155.0,130.0
2020-03-31,145.0,145.0,218.75,117.5,126.67,550.0,310.0,105.0,287.5,210.0
2020-04-01,275.0,425.0,113.33,555.0,155.0,135.0,565.0,330.0,88.33,225.0
2020-04-02,110.0,155.0,135.0,390.0,90.0,110.0,175.0,120.0,125.0,130.0
2020-04-03,330.45,225.0,85.0,170.0,135.0,91.67,140.0,90.0,115.0,240.0
2020-04-04,138.33,255.0,335.0,186.67,125.0,190.0,110.0,205.0,316.25,170.0
2020-04-05,260.0,140.0,365.0,300.0,340.0,135.0,365.0,241.25,290.0,348.33
2020-04-06,240.0,435.0,445.0,140.0,323.33,130.0,195.0,310.0,335.0,102.5
2020-04-07,280.0,115.0,200.0,110.71,170.0,95.0,180.0,165.0,150.0,105.0
2020-04-08,175.0,290.0,73.75,270.0,138.33,205.0,330.0,128.33,223.33,145.0
2020-04-09,440.0,360.0,315.0,326.82,125.0,190.0,80.0,238.57,125.0,125.0
2020-04-10,535.0,180.0,125.0,144.17,86.67,145.0,200.0,107.73,150.0,182.5
2020-04-11,85.0,152.5,421.67,371.67,225.0,105.0,145.0,183.57,191.0,285.0
2020-04-12,267.5,187.0,186.67,181.0,233.33,245.0,130.0,142.5,161.67,135.0
2020-04-13,149.29,465.0,310.0,375.0,421.67,93.33,125.0,290.0,239.17,240.0
2020-04-14,340.0,380.0,170.0,185.0,148.18,255.24,235.0,79.76,285.0,175.0
2020-04-15,290.0,103.75,410.0,263.33,65.0,185.0,182.5,307.38,275.0,365.0
2020-04-16,125.0,170.0,95.0,95.0,95.0,135.0,285.0,190.0,371.67,270.0
2020-04-17,225.0,365.0,275.0,210.0,121.43,317.0,334.05,315.0,200.0,240.0
2020-04-18,185.0,255.0,410.0,310.0,80.0,463.33,291.25,135.0,160.0,142.5
2020-04-19,312.5,305.0,85.0,285.0,165.0,390.0,131.67,410.0,130.0,145.0
2020-04-20,415.0,65.0,180.0,342.5,115.0,125.0,277.5,152.5,175.0,387.5
2020-04-21,175.0,92.5,175.0,365.0,185.0,160.0,210.0,135.0,100.0,186.67
2020-04-22,225.0,92.5,275.0,286.67,255.0,101.0,150.0,79.17,405.0,450.0
2020-04-23,348.33,205.0,265.0,380.0,121.67,285.0,150.0,310.0,155.0,495.0
2020-04-24,150.0,391.67,410.0,175.0,335.0,146.67,250.0,425.0,121.67,120.0
2020-04-25,190.0,192.5,410.0,100.0,190.0,345.0,110.0,261.67,329.17,120.0
2020-04-26,500.0,118.64,229.29,200.0,155.0,140.0,435.0,125.0,165.0,340.0
2020-04-27,97.0,220.0,105.0,126.67,351.67,181.67,128.33,80.0,135.0,280.0
2020-04-28,140.0,332.27,245.0,280.95,310.0,330.0,425.0,242.5,155.0,135.0
2020-04-29,290.0,115.0,327.5,305.0,95.0,170.0,170.0,125.0,475.0,151.67
2020-04-30,495.0,93.33,155.0,166.67,461.67,252.5,303.33,255.0,165.0,130.83
2020-05-01,110.0,323.0,165.0,290.0,265.0,134.09,231.67,103.33,180.0,270.0
2020-05-02,280.0,290.0,255.0,315.0,250.0,305.0,118.33,125.0,575.0,215.0
2020-05-03,300.0,172.5,115.0,342.27,130.56,270.0,110.0,340.0,213.33,175.0
2020-05-04,240.0,195.0,175.0,335.0,115.0,215.0,342.5,130.0,155.0,170.0
2020-05-05,260.0,125.0,225.0,85.0,315.0,390.0,275.0,125.0,139.0,85.0
2020-05-06,131.67,135.0,335.0,240.0,530.0,90.0,295.0,150.0,365.0,358.75
2020-05-07,196.67,120.0,325.0,251.0,130.0,205.0,285.0,126.67,255.0,172.14
2020-05-08,226.67,125.0,410.0,280.0,320.0,195.0,148.33,335.0,110.0,235.0
2020-05-09,285.0,257.5,130.0,237.5,250.0,105.0,91.67,180.0,185.5,375.0
2020-05-10,115.0,215.0,365.0,95.0,115.0,327.0,190.0,263.33,276.67,130.0
2020-05-11,175.0,375.0,200.0,320.0,95.0,300.0,276.67,205.0,333.5,315.0
2020-05-12,465.0,275.75,75.0,230.0,95.0,410.0,343.33,85.0,115.0,130.0
2020-05-13,148.33,330.0,335.0,115.0,200.0,315.0,95.0,265.0,95.0,147.5
2020-05-14,130.0,101.67,135.0,355.0,225.0,325.0,410.0,95.0,325.0,153.0
2020-05-15,81.0,405.0,80.0,105.0,475.0,225.0,305.0,215.0,120.0,225.0
2020-05-16,120.0,183.33,350.0,323.33,345.0,165.0,190.0,241.67,80.0,360.0
2020-05-17,348.33,240.0,305.0,153.33,176.67,243.33,280.0,243.33,125.0,290.0
2020-05-18,140.0,115.0,132.5,265.0,100.0,233.33,90.0,300.0,260.0,330.0
2020-05-19,125.0,340.0,160.0,170.0,231.67,75.0,270.0,265.0,150.0,275.0
2020-05-20,97.0,123.75,80.0,235.0,135.0,183.33,135.0,115.0,295.0,310.0
2020-05-21,306.67,390.0,259.25,83.33,515.0,230.0,265.0,233.33,225.0,300.0
2020-05-22,236.67,161.67,155.0,85.0,240.0,300.0,85.0,240.0,240.0,310.0
2020-05-23,117.5,340.0,161.43,115.0,176.67,225.0,335.0,105.0,170.0,190.0
2020-05-24,135.0,130.0,130.0,325.0,490.0,270.0,110.0,125.0,180.0,185.0
2020-05-25,155.0,145.0,246.67,325.0,213.33,281.67,118.33,155.0,110.0,109.38
2020-05-26,296.67,105.0,165.0,415.0,125.0,81.67,225.0,120.0,184.5,110.0
2020-05-27,315.0,122.5,165.0,305.0,265.0,340.0,143.33,415.0,100.0,90.0
2020-05-28,186.67,356.67,250.0,215.0,90.0,176.67,115.0,171.25,235.0,107.5
2020-05-29,162.5,195.0,498.33,250.0,170.0,256.67,402.0,121.67,331.0,190.0
2020-05-30,275.0,285.0,300.0,125.0,223.33,165.0,115.0,146.67,145.0,200.0
2020-05-31,95.0,170.0,145.0,400.0,135.0,302.5,255.0,275.0,285.0,275.0
2020-06-01,294.09,110.0,165.0,240.0,290.0,125.0,190.0,425.0,170.0,201.67
2020-06-02,525.0,215.0,125.0,394.09,190.0,371.0,285.0,242.75,180.0,351.67
2020-06-03,271.19,213.5,375.0,135.0,250.0,135.0,375.0,275.0,210.0,165.0
2020-06-04,85.0,108.33,165.0,168.33,240.0,125.0,120.0,100.0,325.0,195.0
2020-06-05,275.0,88.33,240.0,80.0,205.0,266.67,130.0,191.25,290.0,350.0
2020-06-06,380.0,115.0,360.0,240.0,148.33,87.0,85.0,145.0,575.0,150.0
2020-06-07,171.43,315.0,110.0,225.0,199.5,400.0,200.0,398.33,140.0,133.57
2020-06-08,310.0,280.42,215.0,185.0,125.0,95.0,215.0,175.0,115.0,253.75
2020-06-09,255.0,375.0,108.33,165.0,440.0,240.0,103.33,213.33,125.0,100.0
2020-06-10,225.0,245.0,390.0,325.0,166.43,300.0,177.5,375.0,115.0,100.0
2020-06-11,95.0,166.25,285.0,330.0,100.0,95.0,550.0,190.0,142.5,300.0
2020-06-12,127.0,140.48,185.0,435.0,260.0,320.0,160.0,223.33,330.0,110.0
2020-06-13,150.0,375.0,165.0,221.67,208.75,117.5,345.0,276.67,325.0,410.0
2020-06-14,425.0,96.67,325.0,190.0,240.0,105.0,132.5,135.0,390.0,88.33
2020-06-15,125.0,142.5,525.0,129.0,365.0,375.0,185.0,373.33,225.0,115.0
2020-06-16,376.82,141.67,305.0,310.0,105.0,120.83,190.0,210.0,125.0,95.0
2020-06-17,325.0,190.0,95.0,151.67,150.0,118.33,155.0,151.67,141.67,305.0
2020-06-18,113.33,325.0,190.0,255.0,160.0,80.0,310.0,107.5,221.67,120.0
2020-06-19,265.0,120.0,390.0,135.0,130.0,165.0,131.67,311.67,300.0,230.0
2020-06-20,219.29,255.0,418.33,325.0,260.0,155.71,310.0,85.0,360.0,380.0
2020-06-21,76.67,335.0,75.0,115.0,130.0,270.0,125.0,190.0,79.76,210.0
2020-06-22,217.5,305.0,125.0,115.0,110.0,125.0,240.0,270.0,175.0,365.0
2020-06-23,105.0,128.33,110.0,315.0,138.33,281.67,240.0,115.0,145.0,70.0
2020-06-24,132.5,155.0,110.0,335.0,125.0,345.0,458.33,182.0,95.0,210.95
2020-06-25,327.5,370.0,110.0,141.67,180.0,161.67,291.25,255.0,156.43,165.0
2020-06-26,138.0,176.67,170.0,85.0,205.0,321.67,95.0,103.33,350.0,95.0
2020-06-27,95.0,335.0,463.18,225.0,190.0,240.0,106.25,131.25,285.0,220.0
2020-06-28,280.0,80.0,360.0,230.0,165.0,365.0,270.0,448.33,105.0,152.5
2020-06-29,375.0,365.0,165.0,183.33,475.0,272.5,75.0,125.0,375.0,191.67
2020-06-30,275.0,105.0,212.5,65.0,115.0,190.0,292.25,275.0,210.0,125.0
2020-07-01,170.0,105.0,200.0,207.5,348.33,145.0,90.0,90.0,155.0,350.0
2020-07-02,90.0,325.0,158.33,171.25,194.0,190.0,405.0,115.0,315.0,466.0
2020-07-03,190.0,110.0,141.67,340.0,235.0,195.0,200.0,240.0,140.0,255.0
2020-07-04,375.0,475.0,466.0,115.0,135.0,135.0,427.5,227.5,145.0,290.0
2020-07-05,98.33,190.0,127.0,105.0,322.0,535.0,155.0,270.0,115.0,316.19
2020-07-06,155.0,365.0,285.0,159.29,406.25,290.0,115.0,125.0,365.0,240.0
2020-07-07,180.0,291.75,405.0,345.0,135.0,325.0,275.0,270.0,235.0,226.67
2020-07-08,290.0,225.0,95.0,91.0,285.0,210.0,110.0,415.0,221.0,201.67
2020-07-09,325.0,125.0,111.25,206.67,325.0,575.0,280.0,395.0,260.0,135.0
2020-07-10,200.0,290.0,105.0,175.0,325.0,390.0,166.67,90.0,110.0,295.0
2020-07-11,110.0,217.5,85.0,250.24,135.0,125.0,425.0,100.0,340.0,100.0
2020-07-12,201.67,90.0,445.0,145.0,225.0,375.0,145.0,145.0,270.0,390.0
2020-07-13,95.0,113.0,175.0,290.0,255.0,195.0,125.0,280.0,300.0,308.33
2020-07-14,75.0,185.0,316.19,150.0,325.0,241.25,90.0,145.0,117.0,327.5
2020-07-15,157.5,95.0,125.0,135.95,190.0,336.67,390.0,325.0,165.0,265.0
2020-07-16,130.0,245.0,370.0,345.0,155.0,158.33,155.0,290.0,141.67,210.0
2020-07-17,260.0,365.0,99.44,195.0,255.0,90.0,190.0,170.0,241.67,415.0
2020-07-18,255.0,288.33,172.5,290.0,238.33,210.0,135.0,135.0,220.0,225.0
2020-07-19,210.0,131.88,285.0,107.5,100.0,85.0,329.17,140.0,155.0,290.0
2020-07-20,110.0,310.0,155.0,155.0,90.0,142.5,110.0,335.0,160.0,340.0
2020-07-21,125.0,247.5,327.0,190.0,170.0,111.67,125.0,145.0,395.0,192.5
2020-07-22,270.0,142.62,235.0,171.67,81.67,125.0,112.73,195.0,105.0,215.0
2020-07-23,425.0,245.0,262.5,65.0,155.0,402.5,125.0,91.67,420.0,375.0
2020-07-24,265.0,115.0,258.33,105.0,121.67,140.0,475.0,108.33,310.0,95.0
2020-07-25,165.0,130.0,285.0,125.0,147.86,204.0,325.0,253.33,170.0,135.0
2020-07-26,135.0,103.33,300.0,160.0,386.25,240.0,115.0,125.0,192.5,71.25
2020-07-27,326.0,198.33,130.0,215.0,300.0,400.0,118.33,200.0,131.67,334.05
2020-07-28,125.0,120.0,425.0,75.0,130.0,187.14,335.0,210.0,335.0,105.0
2020-07-29,129.76,566.67,320.0,110.0,130.0,325.0,285.0,325.0,360.0,390.0
2020-07-30,95.0,125.0,337.5,77.38,135.71,205.0,110.0,260.0,295.0,115.0
2020-07-31,320.0,575.0,365.0,290.0,110.0,96.43,285.0,203.75,125.0,320.0
2020-08-01,310.0,100.0,75.0,185.0,390.0,290.0,190.91,175.0,243.64,410.0
2020-08-02,390.0,223.33,320.0,138.33,275.0,115.0,132.5,170.0,290.0,370.0
2020-08-03,148.33,131.67,315.0,125.0,375.0,257.5,325.0,132.5,245.0,205.0
2020-08-04,265.0,155.83,155.0,145.0,193.25,190.0,296.67,475.0,325.0,172.5
2020-08-05,401.25,275.0,142.86,365.0,147.62,315.0,260.0,273.33,85.0,290.0
2020-08-06,185.0,290.0,291.67,205.0,256.82,240.0,105.0,85.0,165.0,90.0
2020-08-07,110.0,119.38,428.64,125.0,315.0,296.67,140.0,325.0,121.67,175.0
2020-08-08,220.83,290.0,340.0,176.67,99.44,215.0,375.0,105.0,341.67,90.0
2020-08-09,327.5,165.0,280.0,290.0,225.0,200.0,125.0,475.0,137.5,231.67
2020-08-10,174.05,147.38,255.0,165.0,305.0,90.0,197.86,127.5,371.67,130.0
2020-08-11,110.0,120.0,400.0,155.0,130.0,310.0,302.5,225.0,140.0,115.0
2020-08-12,125.0,260.0,286.67,325.0,135.0,115.0,262.5,75.0,415.0,132.5
2020-08-13,135.0,141.67,201.67,95.0,391.67,170.0,310.0,458.33,120.0,100.0
2020-08-14,338.33,156.67,448.33,171.67,120.0,135.0,125.0,140.0,205.0,590.0
2020-08-15,110.0,190.0,190.0,321.67,120.0,215.0,111.0,300.0,118.33,360.0
2020-08-16,100.0,185.0,335.0,115.0,103.33,325.0,540.0,155.0,325.0,80.0
2020-08-17,315.0,325.0,250.0,160.0,238.33,95.0,276.67,125.0,165.0,260.0
2020-08-18,359.55,320.0,375.0,125.0,270.0,210.0,140.0,115.0,270.0,121.67
2020-08-19,145.0,185.0,270.0,222.0,165.0,410.0,105.0,185.0,90.0,105.0
2020-08-20,150.0,175.0,217.5,330.45,260.0,131.0,176.67,101.67,365.0,135.0
2020-08-21,180.0,148.33,128.33,85.0,241.5,196.0,133.33,170.0,228.33,155.0
2020-08-22,90.0,110.0,365.0,415.0,290.0,375.0,105.0,81.67,110.0,260.0
2020-08-23,245.0,355.0,210.0,121.25,387.5,335.0,210.0,208.33,190.91,340.0
2020-08-24,225.0,150.0,85.0,132.5,165.0,140.0,266.67,395.0,267.5,273.33
2020-08-25,325.0,177.5,290.0,130.0,340.0,158.33,170.0,135.0,115.0,100.0
2020-08-26,255.0,105.0,95.0,358.33,94.0,156.67,285.0,210.0,495.0,300.0
2020-08-27,95.0,275.0,161.67,75.0,240.0,300.0,377.5,465.0,275.0,162.5
2020-08-28,125.0,575.0,105.0,135.71,285.0,300.0,280.0,117.5,98.33,126.67
2020-08-29,125.0,175.0,250.0,120.0,425.0,285.0,170.0,255.0,195.0,85.0
2020-08-30,236.43,295.0,194.0,400.0,525.0,238.33,255.0,235.0,385.0,135.0
2020-08-31,195.0,115.0,165.0,110.0,307.0,150.0,335.0,150.0,314.0,460.0
2020-09-01,75.0,310.0,215.0,85.0,110.0,188.81,190.0,202.5,143.33,206.67
2020-09-02,375.0,233.33,325.0,111.25,365.0,185.0,325.0,440.0,210.0,230.0
2020-09-03,348.33,121.67,290.0,210.0,145.48,449.0,213.0,190.0,390.0,125.0
2020-09-04,177.78,174.17,305.0,252.5,370.0,250.0,290.0,286.67,185.5,290.0
2020-09-05,105.0,550.0,135.0,285.0,240.0,240.0,147.5,350.0,115.0,150.0
2020-09-06,380.0,90.0,100.0,175.0,260.0,310.0,125.0,220.0,175.0,121.67
2020-09-07,205.0,315.0,190.0,230.0,135.0,270.0,300.0,292.5,165.0,110.0
2020-09-08,322.0,225.0,210.0,125.0,310.0,129.17,175.0,145.0,143.33,215.0
2020-09-09,210.0,125.0,272.5,360.0,173.33,118.33,367.5,243.33,220.0,325.0
2020-09-10,270.0,240.0,233.25,125.62,270.0,232.5,190.0,197.5,285.0,158.33
2020-09-11,177.78,163.75,350.0,103.75,147.5,225.0,180.0,184.05,305.0,240.0
2020-09-12,239.0,226.67,242.86,315.0,330.75,240.0,130.45,310.0,375.0,266.67
2020-09-13,143.33,370.0,105.0,190.0,125.0,116.67,219.29,290.0,130.0,300.0
2020-09-14,165.0,135.0,95.0,376.82,425.0,143.33,290.0,130.0,95.0,325.0
2020-09-15,290.0,261.25,240.0,176.67,171.67,100.0,337.5,130.0,325.0,525.0
2020-09-16,365.0,115.0,380.62,115.0,355.0,375.0,180.0,231.67,315.0,393.33
2020-09-17,335.0,393.33,250.0,264.29,130.0,85.0,147.5,270.0,250.0,207.38
2020-09-18,165.0,115.0,45.0,415.0,110.0,90.0,260.0,172.14,165.0,340.0
2020-09-19,125.0,210.0,252.5,180.0,350.0,145.0,145.0,341.75,390.0,175.0
2020-09-20,85.0,163.75,106.25,170.0,170.0,535.0,245.0,235.0,310.0,170.0
2020-09-21,135.0,115.0,350.0,260.0,213.75,425.0,273.0,375.0,188.0,177.5
2020-09-22,240.0,100.0,515.0,155.0,290.0,300.0,325.0,150.0,149.29,215.0
2020-09-23,270.0,150.24,163.33,99.44,375.0,125.0,225.0,100.0,255.0,307.5
2020-09-24,418.33,270.0,325.0,135.0,183.33,95.0,135.0,425.0,143.33,565.0
2020-09-25,300.0,155.0,94.0,290.0,115.0,257.5,75.0,170.0,290.0,215.0
2020-09-26,135.0,442.0,240.0,290.0,128.33,121.67,155.0,297.5,363.33,290.0
2020-09-27,220.0,375.0,433.0,128.75,310.0,190.0,145.0,265.0,343.33,425.0
2020-09-28,91.25,137.5,340.0,314.0,185.0,132.5,390.0,98.33,280.0,565.0
2020-09-29,211.67,286.67,148.33,90.0,207.5,205.0,110.0,132.86,227.5,115.0
2020-09-30,130.0,297.5,106.0,100.0,115.0,106.82,160.0,325.0,120.0,95.0
2020-10-01,315.0,250.0,215.0,275.0,390.0,360.0,291.67,110.0,233.33,265.0
2020-10-02,260.0,251.67,131.67,425.0,263.33,168.33,370.0,310.0,159.29,137.0
2020-10-03,110.0,175.0,305.0,112.5,135.0,275.0,152.14,305.0,375.0,525.0
2020-10-04,235.0,305.0,449.0,110.0,144.29,256.67,190.0,165.0,110.0,138.33
2020-10-05,185.0,110.0,103.33,177.0,112.5,341.67,175.0,110.0,135.83,375.0
2020-10-06,110.0,310.0,116.67,120.0,180.0,110.0,95.0,145.0,230.0,190.0
2020-10-07,225.0,300.0,245.0,205.0,188.33,260.0,273.0,150.0,210.0,463.18
2020-10-08,271.67,65.0,415.0,115.0,205.0,230.0,366.88,337.5,115.0,185.0
2020-10-09,275.0,210.0,110.0,285.0,130.0,255.0,362.5,180.0,215.0,280.0
2020-10-10,110.0,265.0,290.0,490.0,310.0,400.0,135.0,165.0,110.0,340.0
2020-10-11,270.0,185.0,270.0,225.0,235.0,211.67,435.0,250.0,285.0,141.67
2020-10-12,85.0,131.67,235.0,230.0,340.0,425.0,155.0,233.25,275.0,200.0
2020-10-13,102.5,136.25,170.0,112.5,240.0,125.0,515.0,285.0,257.5,125.0
2020-10-14,296.67,328.33,223.33,117.5,295.0,360.0,357.5,180.0,105.0,161.67
2020-10-15,111.25,95.0,110.0,145.0,335.0,286.67,110.0,238.33,130.0,340.0
2020-10-16,233.33,151.67,280.95,135.0,135.0,358.75,240.0,97.22,360.0,250.0
2020-10-17,346.67,290.0,285.0,290.0,240.0,135.0,75.0,295.0,225.71,300.0
2020-10-18,255.0,151.67,148.33,127.5,192.5,335.0,215.0,118.33,182.5,145.0
2020-10-19,215.0,115.0,275.0,275.0,270.0,158.75,125.0,337.5,155.0,130.0
2020-10-20,390.0,310.0,290.0,85.0,285.0,105.0,226.25,275.0,290.0,265.0
